source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en,concept_id,concept_name
12438-23,Acetylsalicylzuur (Aspegic),,,,,Acetylsalicylzuur (Aspegic),268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,108,,Acetylsalicylic acid (Aspegic),,
12466-29,Paroxetinechloride (Seroxat) drank,,,,,Paroxetinechloride drank,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,4,,Paroxetine chloride (Seroxat) oral solution,,
12467-65,Terlipressine (Glypressin),terlipressin,ATC,H01BA04,terlipressin,Terlipressine,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,244,,terlipressin,21602702,terlipressin; parenteral
12467-24,Terlipressine (Glypressin),terlipressin,ATC,H01BA04,terlipressin,Terlipressine,268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,69,,terlipressin,21602702,terlipressin; parenteral
12469-32,Mycofenolaatmofetil (Cellcept),,,,,Mycofenolaatmofetil,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,284,,Mycophenolate mofetil (Cellcept),,
12469-25,Mycofenolaatmofetil (Cellcept),,,,,Mycofenolaatmofetil,268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,1497,,Mycophenolate mofetil (Cellcept),,
12470-32,Mycofenolaatmofetil (Cellcept) suspensie,,,,,Mycofenolaatmofetil suspensie,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,3,,Mycophenolate mofetil (Cellcept) suspension,,
12471-69,Xylometazoline (Otrivin) neusspray,xylometazoline nasal spray,ATC,R01AA07,xylometazoline,Xylometazoline neusspray,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,73615,,xylometazoline nasal spray,21605016,xylometazoline; nasal
12472-69,Fluticason (Flixonase) neusspray,fluticasone nasal spray,ATC,R01AD08,fluticasone,Fluticason neusspray,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,14269,,fluticasone nasal spray,21605050,fluticasone; nasal
12491-67,Spoorelementen (Nutritrace),trace elements (Nutritrace),ATC,B05XA31,electrolytes in combination with other drugs,Spoorelementen (Nutritrace),268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,11160,,trace elements (Nutritrace),21601214,electrolytes in combination with other drugs; parenteral (electrolyte solutions)
12492-29,Mirtazapine (Remeron),,,,,Mirtazapine (Remeron),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,582,,Mirtazapine (Remeron),,
12518-29,Baclofen (Lioresal),,,,,Baclofen,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,3035,,Baclofen (Lioresal),,
12530-31,Methyleenblauw NIET IV (Methylthionide cloride),,,,,Methyleenblauw NIET IV,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,59,,Methylene blue NOT IV (Methylthionide chloride),,
12535-29,Citalopram (Cipramil),,,,,Citalopram (Cipramil),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1524,,Citalopram (Cipramil),,
12536-29,Trazodon (Trazolan),,,,,Trazodon (Trazolan),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,206,,Trazodone (Trazolan),,
12552-67,Nandrolon (Deca-durabolin),,,,,Nandrolon (Deca-durabolin),268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,8,,Nandrolone (Deca Durabolin),,
12586-114,Nutrison Standaard,Nutrison Standard enteral nutrition,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",Nutrison Standaard,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,29933,,Nutrison Standard enteral nutrition,21605350,"Fat/carbohydrates/proteins/minerals/vitamins, combinations"
12587-114,Nutrison Protein Plus Multi Fibre,Nutrison Protein Plus Multi Fibre enteral nutrition,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",Nutrison Protein Plus Multi Fibre,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,1173,,Nutrison Protein Plus Multi Fibre enteral nutrition,21605350,"Fat/carbohydrates/proteins/minerals/vitamins, combinations"
12588-114,Nutrison Protein Plus,Nutrison Protein Plus enteral nutrition,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",Nutrison Protein Plus,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,78887,,Nutrison Protein Plus enteral nutrition,21605350,"Fat/carbohydrates/proteins/minerals/vitamins, combinations"
12590-114,Nutrison Multi Fibre,Nutrison Multi Fibre enteral nutrition,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",Nutrison Multi Fibre,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,426,,Nutrison Multi Fibre enteral nutrition,21605350,"Fat/carbohydrates/proteins/minerals/vitamins, combinations"
12591-114,Nutrison Energy Multi Fibre,,,,,Nutrison Energy Multi Fibre,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,195,,Nutrison Energy Multi Fiber,,
12592-114,Nutrison Energy,Nutrison Energy enteral nutrition,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",Nutrison Energy,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,567,,Nutrison Energy enteral nutrition,21605350,"Fat/carbohydrates/proteins/minerals/vitamins, combinations"
12608-114,Nutrison Concentrated,Nutrison Concentrated enteral nutrition,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",Nutrison Concentrated,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,5948,,Nutrison Concentrated enteral nutrition,21605350,"Fat/carbohydrates/proteins/minerals/vitamins, combinations"
12609-114,Nutrison Peptisorb,Nutrison Peptisorb enteral nutrition,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",Nutrison Peptisorb,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,1162,,Nutrison Peptisorb enteral nutrition,21605350,"Fat/carbohydrates/proteins/minerals/vitamins, combinations"
12610-114,Nutrison Sterilized water,,,,,Nutrison Sterilized water,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,10708,,Nutrison Sterilized water,,
12616-114,X sondevoeding,,,,,X sondevoeding,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,1342,,X tube feeding,,
12619-39,TPV A - zonder Kalium,,,,,TPV A - zonder Kalium,381,INFUUS-TPV,,39,Voeding Parenteraal,,,,,,,,,,,drugitems,215,,TPV A - without Potassium,,
12620-39,TPV B - zonder Kalium,,,,,TPV B - zonder Kalium,381,INFUUS-TPV,,39,Voeding Parenteraal,,,,,,,,,,,drugitems,31,,TPV B - Without Potassium,,
12630-29,Risperidon (Risperdal),,,,,Risperidon (Risperdal),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,223,,Risperidone (Risperdal),,
12750-29,Methadon (Symoron),,,,,Methadon (Symoron),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1099,,Methadone (Symoron),,
12750-23,Methadon (Symoron),,,,,Methadon (Symoron),268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,7,,Methadone (Symoron),,
12759-65,Drotrecogin (Xigris),,,,,Drotrecogin,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,399,,Drotrecogin (Xigris),,
12761-69,Barrière crème,,,,,Barrière crème,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,60,,barrier cream,,
12769-65,Kaliumbicarbonaat  5%,,,,,Kaliumbicarbonaat  5%,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,18,,Potassium Bicarbonate 5%,,
12772-15,Amfotericine B lipidencomplex  (Abelcet),,,,,Amfotericine B lipidencomplex  (Abelcet),268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,79,,Amphotericin B Lipid Complex (Abelcet),,
12782-29,Zuclopentixol (Cisordinol),,,,,Zuclopentixol (Cisordinol),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,78,,Zuclopenthixol (Cisordinol),,
12786-69,"Tropicamide 0,5% (Mydriaticum)",,,,,"Tropicamide 0,5%",268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,6,,Tropicamide 0.5% (Mydriatic),,
12787-65,MASH II,,,,,MASH II,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,220,,MASH II,,
12798-30,Acetylsalicylzuur,acetylsalicylic acid,ATC,B01AC06,acetylsalicylic acid,Acetylsalicylzuur,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,2979,,acetylsalicylic acid,21600991,acetylsalicylic acid; oral (platelet aggregation inhibitors excl. heparin)
12800-32,Atorvastatine (Lipitor),atorvastatin,ATC,C10AA05,atorvastatin,Atorvastatine (Lipitor),268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,7467,,atorvastatin,21601860,atorvastatin; oral
12803-71,Metformine (Glucophage),,,,,Metformine (Glucophage),268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,981,,Metformin (Glucophage),,
12892-55,"NaCL 0,9% CO-meting",,,,,"NaCL 0,9% CO-meting",379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,197,,NaCL 0.9% CO measurement,,
12894-69,Vidisic carbogel,,,,,Vidisic carbogel,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,1528,,Vidisic carbogel,,
12923-119,Klean Prep,,,,,Klean Prep,268,Medicatie,,119,Niet IV Groot Volume,,,,,,,,,,,drugitems,179,,Klean Prep,,
12923-31,Klean Prep,,,,,Klean Prep,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,29,,Klean Prep,,
12924-30,Sildenafil (Viagra),,,,,Sildenafil (Viagra),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,457,,Sildenafil (Viagra),,
12927-70,Ventolin  inhalatievl.,salbutamol inhalation solution,ATC,R03AC02,salbutamol,Ventolin  inhalatievl.,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,1135,,salbutamol inhalation solution,21603256,salbutamol; inhalant
12937-32,Scopolamine (Scopoderm TTS),,,,,Scopolamine (Scopoderm TTS),268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,341,,Scopolamine (Scopoderm TTS),,
12938-30,Carvedilol (Eucardic),,,,,Carvedilol (Eucardic),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,536,,Carvedilol (Eucardic),,
12940-29,Fentanyl pleister,,,,,Fentanyl pleister,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,650,,Fentanyl patch,,
12942-31,Ondansetron (Zofran),ondansetron,ATC,A04AA01,ondansetron,Ondansetron (Zofran),268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,62,,ondansetron,21600493,"ondansetron; systemic, rectal"
12942-26,Ondansetron (Zofran),ondansetron,ATC,A04AA01,ondansetron,Ondansetron (Zofran),268,Medicatie,,26,Injecties Tractus Digestivus,,,,,,,,,,,drugitems,3701,,ondansetron,21600493,"ondansetron; systemic, rectal"
12943-32,Nicotinel pleister,,,,,Nicotinel pleister,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,1190,,Nicotinel patch,,
12944-71,Mycrogynon,,,,,Mycrogynon,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,41,,Mycrogynon,,
12945-69,Bimatoprost oogdruppels,,,,,Bimatoprost oogdruppels,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,55,,Bimatoprost eye drops,,
12946-32,Tamsulosine (Omnic),,,,,Tamsulosine (Omnic),268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,281,,Tamsulosin (Omnic),,
12947-21,Mupirocine (Bactroban) zalf,mupirocin ointment,ATC,R01AX06,mupirocin,Mupirocine (Bactroban) zalf,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,1931,,mupirocin ointment,21603201,"mupirocin; inhalant, nasal"
12947-69,Mupirocine (Bactroban) zalf,mupirocin ointment,ATC,R01AX06,mupirocin,Mupirocine (Bactroban) zalf,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,10962,,mupirocin ointment,21603201,"mupirocin; inhalant, nasal"
12948-114,Osmolite HP 1.0,Osmolite HP 1.0 enteral nutrition,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",Osmolite HP 1.0,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,16027,,Osmolite HP 1.0 enteral nutrition,21605350,"Fat/carbohydrates/proteins/minerals/vitamins, combinations"
12949-71,Azathioprine (Imuran),,,,,Azathioprine (Imuran),268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,126,,Azathioprine (Imuran),,
12950-30,Candesartan (Atacand),,,,,Candesartan (Atacand),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,130,,Candesartan (Atacand),,
12952-24,Regitine (fentolamine),,,,,Regitine (fentolamine),268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,1,,Regitin (phentolamine),,
12953-21,Ethambutol (Myambutol),,,,,Ethambutol (Myambutol),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,153,,Ethambutol (Myambutol),,
12956-21,Moxifloxacin (Avelox),,,,,Moxifloxacin (Avelox),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,59,,Moxifloxacin (Avelox),,
12978-31,Emesafene (Medozine/pyridoxine),,,,,Emesafene (Medozine/pyridoxine),268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,2,,Emesafene (Medozin/pyridoxine),,
12990-21,Amfo B Neusspray,,,,,Amfo B Neusspray,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,3,,Amfo B Nasal Spray,,
12992-29,Clozapine (Leponex),,,,,Clozapine (Leponex),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,883,,Clozapine (Leponex),,
12993-71,Gliclazide (Diamicron),,,,,Gliclazide (Diamicron),268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,19,,Gliclazide (Diamicron),,
12994-29,Colchicine,,,,,Colchicine,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,423,,Colchicine,,
12995-32,Oxybutynine (Dridase),,,,,Oxybutynine (Dridase),268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,1266,,Oxybutynin (Dridase),,
12997-69,Ofloxacine (Trafloxal) oogdruppels,,,,,Ofloxacine (Trafloxal) oogdruppels,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,1133,,Ofloxacin (Trafloxal) eye drops,,
12998-29,Clomipramine (Anafranil),,,,,Clomipramine (Anafranil),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,302,,Clomipramine (Anafranil),,
12999-71,Cabergoline (Dostinex),,,,,Cabergoline (Dostinex),268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,14,,Cabergoline (Dostinex),,
13000-65,Theofylline,,,,,Theofylline,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,138,,Theophylline,,
13001-71,Propylthiouracil (PTU),,,,,Propylthiouracil (PTU),268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,327,,Propylthiouracil (PTU),,
13002-32,Thalidomide,,,,,Thalidomide,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,12,,Thalidomide,,
13003-29,Flurazepam (Dalmadorm),,,,,Flurazepam (Dalmadorm),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,14,,Flurazepam (Dalmadorm),,
13004-32,Rosiglitazon,,,,,Rosiglitazon,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,127,,Rosiglitazone,,
13006-71,Thiamazol (Strumazol),,,,,Thiamazol (Strumazol),268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,292,,Thiamazole (Strumazole),,
13007-30,Valsartan (Diovan),,,,,Valsartan (Diovan),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,449,,Valsartan (Diovan),,
13008-31,Ursodeoxycholzuur (Ursochol),,,,,Ursodeoxycholzuur (Ursochol),268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,486,,Ursodeoxycholic acid (Ursochol),,
13012-29,Olanzapine (Zyprexa),olanzapine,ATC,N05AH03,olanzapine,Olanzapine (Zyprexa),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1632,,olanzapine,21604543,olanzapine; systemic
13013-29,Lamotrigine (Lamictal),,,,,Lamotrigine (Lamictal),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,903,,Lamotrigine (Lamictal),,
13014-30,Methyldopa (Aldomet),,,,,Methyldopa (Aldomet),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,28,,Methyldopa (Aldomet),,
13016-21,Valganciclovir (Valcyte),,,,,Valganciclovir (Valcyte),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,73,,Valganciclovir (Valcyte),,
13017-29,Pramipexol (Sifrol),,,,,Pramipexol (Sifrol),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,113,,Pramipexole (Sifrole),,
13018-29,Levetiracetam (Keppra),,,,,Levetiracetam (Keppra),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,2069,,Levetiracetam (Keppra),,
13018-23,Levetiracetam (Keppra),,,,,Levetiracetam (Keppra),268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1488,,Levetiracetam (Keppra),,
13019-39,TPV StructoKabiven,StructoKabiven total parenteral nutrition (TPN),ATC,B05BA10,combinations,TPV StructoKabiven,381,INFUUS-TPV,,39,Voeding Parenteraal,,,,,,,,,,,drugitems,3681,,StructoKabiven total parenteral nutrition (TPN),21601159,combinations; parenteral (solutions for parenteral nutrition)
13020-29,Venlafaxine (Efexor),,,,,Venlafaxine (Efexor),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,350,,Venlafaxine (Efexor),,
13026-21,Lopinavir / Ritonavir (capsule) (Kelatra),,,,,Lopinavir / Ritonavir (capsule) (Kelatra),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,2,,Lopinavir/Ritonavir (capsule) (Kelatra),,
13029-21,Tenofovirdisoproxil (Viread),,,,,Tenofovirdisoproxil (Viread),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,66,,Tenofovir disoproxil (Viread),,
13042-39,TPV StructoKabiven+Glut,StructoKabiven+Glutamine total parenteral nutrition (TPN),ATC,B05BA10,combinations,TPV StructoKabiven+Glut,381,INFUUS-TPV,,39,Voeding Parenteraal,,,,,,,,,,,drugitems,363,,StructoKabiven+Glutamine total parenteral nutrition (TPN),21601159,combinations; parenteral (solutions for parenteral nutrition)
13044-29,Sertraline (Zoloft),,,,,Sertraline (Zoloft),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,134,,Sertraline (Zoloft),,
13045-69,Fusidinezuur oogdruppels (Fusithalmic),,,,,Fusidinezuur oogdruppels (Fusithalmic),268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,69,,Fusidic acid eye drops (Fusithalmic),,
13046-29,Tizanidine (Sirdalud),,,,,Tizanidine (Sirdalud),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,745,,Tizanidine (Sirdalud),,
13047-25,Eptacog Alpha (Novoseven),,,,,Eptacog Alpha (Novoseven),268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,30,,Eptacog Alpha (Novoseven),,
13048-70,Tracleer (Bosentan),,,,,Tracleer (Bosentan),268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,56,,Tracleer (Bosentan),,
13049-30,Isosorbide-5-mononitraat (Promocard Durette),,,,,Isosorbide-5-mononitraat (Promocard Durette),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,297,,Isosorbide-5-mononitrate (Promocard Durette),,
13050-71,Glutamine (Dipeptiven),,,,,Glutamine (Dipeptiven),268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,18,,Glutamine (Dipeptives),,
13050-67,Glutamine (Dipeptiven),,,,,Glutamine (Dipeptiven),268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,55,,Glutamine (Dipeptives),,
13051-29,Dronabinol (Marinol),,,,,Dronabinol (Marinol),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,247,,Dronabinol (Marinol),,
13054-30,Midodrine (Gutron),,,,,Midodrine (Gutron),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,1105,,Midodrin (Gutron),,
13055-71,Alendroninezuur (Fosamax),,,,,Alendroninezuur (Fosamax),268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,54,,Alendronic acid (Fosamax),,
13056-29,Seleginine (Eldepryl),,,,,Seleginine (Eldepryl),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,8,,Seleginine (Eldepryl),,
13057-21,Azitromycine (Zithromax),,,,,Azitromycine (Zithromax),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,82,,Azithromycin (Zithromax),,
13065-21,Aciclovir oculair (Zovirax oogzalf),,,,,Aciclovir oculair (Zovirax oogzalf),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,117,,Aciclovir ocular (Zovirax eye ointment),,
13094-21,Tobramycine oogzalf (Tobrex),,,,,Tobramycine oogzalf (Tobrex),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,28,,Tobramycin eye ointment (Tobrex),,
13096-25,Fondaparinux (Arixtra),fondaparinux,ATC,B01AX05,fondaparinux,Fondaparinux (Arixtra),268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,1426,,fondaparinux,21601030,fondaparinux; parenteral
13098-69,Latanoprost/timolol (Xalacom),,,,,Latanoprost/timolol (Xalacom),268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,277,,Latanoprost/Timolol (Xalacom),,
13101-69,Polyvidon oogdruppels (Protagens),,,,,Polyvidon oogdruppels (Protagens),268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,173,,Polyvidone eye drops (Protagens),,
13102-69,Dexamethason/gentamicine oogzalf (Dexamytrex),,,,,Dexamethason/gentamicine oogzalf (Dexamytrex),268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,240,,Dexamethasone/gentamicin eye ointment (Dexamytrex),,
13103-69,Latanoprost (Xalatan),,,,,Latanoprost (Xalatan),268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,128,,Latanoprost (Xalatan),,
13104-69,Dexamethason/framycetine/gramicidine oordruppels (Sofradex),,,,,Dexamethason oordruppels (Sofradex),268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,413,,Dexamethasone/framycetin/gramicidin ear drops (Sofradex),,
13156-118,PAC - PiCCO - Studie,,,,,PAC - PiCCO - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,102,,PAC - PiCCO - Study,,
13159-29,Oxcarbazepine (Trileptal),,,,,Oxcarbazepine (Trileptal),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,155,,Oxcarbazepine (Trileptal),,
13169-21,SDD pasta Tracheostoma (8 x dgs),selective digestive tract decontamination tracheostomy paste,ATC,A01AB,Antiinfectives and antiseptics for local oral treatment,SDD pasta Tracheostoma (8 x dgs),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,5142,,selective digestive tract decontamination tracheostomy paste,21600011,Antiinfectives and antiseptics for local oral treatment
13170-21,SDD pasta Tracheostoma (6 x dgs),,,,,SDD pasta Tracheostoma (6 x dgs),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,196,,SDD Paste Tracheostomy (6 x dgs),,
13171-21,SDD pasta Tracheostoma (4 x dgs),selective digestive tract decontamination tracheostomy paste,ATC,A01AB,Antiinfectives and antiseptics for local oral treatment,SDD pasta Tracheostoma (4 x dgs),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,20946,,selective digestive tract decontamination tracheostomy paste,21600011,Antiinfectives and antiseptics for local oral treatment
13456-21,Miconazol orale gel (Daktarin),,,,,Miconazol orale gel (Daktarin),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,84,,Miconazole oral gel (Daktarin),,
13457-21,SDD Suppositorium,selective digestive tract decontamination suppository,ATC,A07AA,Antibiotics,SDD Suppositorium,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,2018,,selective digestive tract decontamination suppository,21600602,Antibiotics
13471-118,ACCESS - Studie,,,,,ACCESS - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,11,,ACCESS - Study,,
13472-118,Infali - Studie,,,,,Infali - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,40,,Infali - Study,,
13473-118,Rosiglitason - ADMA - Studie,,,,,Rosiglitason - ADMA - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,2,,Rosiglitasone - ADMA - Study,,
