source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en
12507,Thoraxdrain4 Stand,,,,,Th.drain4/Stand,346,VB-Thoraxdrains,,,,0,,,6,ml,mL,,,,,numericitems,1087,1087,Chest drain4 Stand
12508,Thoraxdrain5 Stand,,,,,Th.drain5/Stand,346,VB-Thoraxdrains,,,,0,,,6,ml,mL,,,,,numericitems,264,264,Chest drain5 Stand
12509,Thoraxdrain6 Stand,,,,,Th.drain6/Stand,346,VB-Thoraxdrains,,,,0,,,6,ml,mL,,,,,numericitems,80,80,Chest drain6 Stand
12533,NDT-syst. Stand,,,,,NDT/Stand,460,VB-VAC,,,,0,,,6,ml,mL,,,,,numericitems,2474,2474,NDT System Stand
12534,SvO2 Vigilance,,,,,SvO2 Vigilance,608,CCO-Vigilance,,,,0,,,191,Geen,,,,,,numericitems,323,323,SvO2 Vigilance
12553,Fistel,,,,,Fistel,611,VB-Fistel,,,,0,,,6,ml,mL,,,,,numericitems,604,604,Fistula
12558,NIV Backup RR (Set),,,,,NIV Backup RR (Set),612,RESP-Servo NIV Machinegegevens,,,,0,,,15,/min,/min,,,,,numericitems,6266044,109598,NIV Backup RR (Set)
12559,NIV Backup Ti (Set),,,,,NIV Backup Ti (Set),612,RESP-Servo NIV Machinegegevens,,,,0,,,3,sec,s,,,,,numericitems,6265836,109382,NIV Backup Ti (Set)
12561,Cdyn,,,,,Cdyn,586,RESP-Servo Patiëntgegevens,,,,0,,,164,ml/cmH2O,mL/cm[H2O],,,,,numericitems,15079526,1125508,Cdyn
12563,Ri,,,,,Ri,586,RESP-Servo Patiëntgegevens,,,,0,,,300,cmH20/l/s,cm[H2O]/L/s,,,,,numericitems,1999,38,Ri
12564,Re,,,,,Re,586,RESP-Servo Patiëntgegevens,,,,0,,,300,cmH20/l/s,cm[H2O]/L/s,,,,,numericitems,2213,252,Re
12567,WOBv,,,,,WOBv,586,RESP-Servo Patiëntgegevens,,,,0,,,301,J/l,J/L,,,,,numericitems,15095994,1119760,WOBv
12570,Cstat,,,,,Cstat,586,RESP-Servo Patiëntgegevens,,,,0,,,164,ml/cmH2O,mL/cm[H2O],,,,,numericitems,2554,595,Cstat
12571,Elastance,,,,,Elastance,586,RESP-Servo Patiëntgegevens,,,,0,,,302,cmH2O/l,cm[H2O]/mL,,,,,numericitems,311,311,Elastance
12572,NIV leakage fraction nieuw,,,,,NIV leakage fraction nieuw,586,RESP-Servo Patiëntgegevens,,,,0,,,191,Geen,,,,,,numericitems,1426,571,NIV leakage fraction new
12573,Insp. Time (sec) nieuw,,,,,"Ti (Set,sec) nieuw",587,RESP-Servo Machinegegevens,,,,0,,,3,sec,s,,,,,numericitems,5264142,428182,Insp. Time (sec) new
12574,Pause Time (sec) nieuw,,,,,T pauze (sec) nieuw,587,RESP-Servo Machinegegevens,,,,0,,,3,sec,s,,,,,numericitems,315074,17989,Pause Time (sec) new
12576,"Insp. Rise time (Set, sec) nieuw",,,,,"Insp. stijgtijd (Set, sec) nieuw",587,RESP-Servo Machinegegevens,,,,0,,,3,sec,s,,,,,numericitems,15484021,1140506,"Insp. Rise time (Set, sec) new"
12577,Ademfreq. Spontaan nieuw,respiratory rate spontaneous,LOINC,19839-0,Breath rate spontaneous --on ventilator,Ademfreq. Spontaan nieuw,586,RESP-Servo Patiëntgegevens,,,,0,,,15,/min,/min,,,,,numericitems,330,330,respiratory rate spontaneous
12578,MVe Spontaan nieuw,,,,,MVe Spontaan nieuw,586,RESP-Servo Patiëntgegevens,,,,0,,,26,l/min,L/min,,,,,numericitems,13989941,845365,Mve Spontaneously new
12580,Galdrain Uit,,,,,Galdrain/Uit,613,VB-Galdrain,,,,0,,,6,ml,mL,,,,,numericitems,2651,2651,Galdrain Out
12648,Schouder Li-abductie(°),,,,,Nee-> Li-Abductie(°),605,FYSIO-Functiestoornissen,,,,0,,,204,°,deg,0,90,,,numericitems,4,4,Shoulder Li Abduction(°)
12649,Schouder Re-abductie(°),,,,,Nee-> Re-Abductie(°),605,FYSIO-Functiestoornissen,,,,0,,,204,°,deg,0,90,,,numericitems,4,4,Shoulder Re-abduction(°)
12650,Schouder Li-exorotatie(°),,,,,Nee-> Li-exorotatie(°),605,FYSIO-Functiestoornissen,,,,0,,,204,°,deg,0,45,,,numericitems,8,8,Shoulder Li External Rotation(°)
12651,Schouder Re-exorotatie(°),,,,,Nee->Re-exorotatie(°),605,FYSIO-Functiestoornissen,,,,0,,,204,°,deg,,,,,numericitems,6,6,Shoulder External Rotation(°)
12654,Elleboog Li flexie(°),,,,,Nee-> Li flexie(°),605,FYSIO-Functiestoornissen,,,,0,,,204,°,deg,0,140,,,numericitems,2,2,Elbow Li flexion(°)
12655,Elleboog Re flexie(°),,,,,Nee->Re flexie(°),605,FYSIO-Functiestoornissen,,,,0,,,204,°,deg,0,140,,,numericitems,2,2,Elbow Reflexion(°)
12658,Heup Li flexie(°),,,,,Nee->Li  flexie(°),605,FYSIO-Functiestoornissen,,,,0,,,204,°,deg,0,120,,,numericitems,3,3,Hip Li flexion(°)
12662,Enkel Li dorsaalflexie(°),,,,,Nee->Li dorsaalflexie(°),605,FYSIO-Functiestoornissen,,,,0,,,204,°,deg,0,30,,,numericitems,22,22,Ankle Li dorsiflexion(°)
12663,Enkel Re dorsaalflexie(°),,,,,Nee->Re dorsaalflexie(°),605,FYSIO-Functiestoornissen,,,,0,,,204,°,deg,,,,,numericitems,20,20,Ankle Re Dorsiflexion(°)
12671,Knie Li extensie HHD,,,,,Li extensie HHD (N),605,FYSIO-Functiestoornissen,,,,0,,,191,Geen,,,,,,numericitems,11,11,Knee Li extension HHD
12672,Knie Re extensie HHD,,,,,Re extensie HHD (N),605,FYSIO-Functiestoornissen,,,,0,,,191,Geen,,,,,,numericitems,11,11,Knee Re extension HHD
12673,Enkel Li dorsaalflexie HHD,,,,,Li dorsaalflexie HHD (N),605,FYSIO-Functiestoornissen,,,,0,,,191,Geen,,,,,,numericitems,11,11,Ankle Li dorsiflexion HHD
12674,Enkel Re dorsaalflexie HHD,,,,,Re dorsaalflexie HHD (N),605,FYSIO-Functiestoornissen,,,,0,,,191,Geen,,,,,,numericitems,11,11,Ankle Re dorsiflexion HHD
12675,Hand Li knijpkracht HHD,,,,,Li knijpkracht HHD (N),605,FYSIO-Functiestoornissen,,,,0,,,191,Geen,,,,,,numericitems,11,11,Hand Li squeeze force HHD
12676,Hand Re knijpkracht HHD,,,,,Re knijpkracht HHD (N),605,FYSIO-Functiestoornissen,,,,0,,,191,Geen,,,,,,numericitems,11,11,Hand Re Grip Force HHD
12683,Ti (sec) nieuw,,,,,Ti (sec) nieuw,586,RESP-Servo Patiëntgegevens,,,,0,,,3,sec,s,,,,,numericitems,4581263,372807,Ti (sec) new
12684,"Insp. Rise time (Set, %) nieuw",,,,,"Insp. stijgtijd (Set, %) nieuw",587,RESP-Servo Machinegegevens,,,,0,,,191,Geen,,,,,,numericitems,9401836,1059891,"Insp. Rise time (Set, %) new"
12773,Ventrikeldrain1 Stand,,,,,Ventr.drain1/Stand,353,VB-Ventrikeldrain,,,,0,,,6,ml,mL,,,,,numericitems,139,139,Ventricular drain1 Stand
12774,Lumbaaldrain Stand,,,,,Lumb.drain/Stand,593,VB-Lumbaaldrain,,,,0,,,6,ml,mL,,,,,numericitems,104,104,Lumbar Drain Stand
12775,Pericarddrain Stand,,,,,Peric.drain/Stand,360,VB-Pericarddrain,,,,0,,,6,ml,mL,,,,,numericitems,128,128,Pericardial Drain Stand
12776,Nefrodrain li Stand,,,,,Nefrodrain li/Stand,471,VB-Nefrodrains,,,,0,,,6,ml,mL,,,,,numericitems,511,511,Nephrodrain left Stand
12777,Nefrodrain re Stand,,,,,Nefrodrain re/Stand,471,VB-Nefrodrains,,,,0,,,6,ml,mL,,,,,numericitems,344,344,Nephrodrain re Stand
12778,Galdrain Stand,,,,,Galdrain/Stand,613,VB-Galdrain,,,,0,,,6,ml,mL,,,,,numericitems,2471,2471,Galdrain Stand
12792,Kolven,,,,,Kolven,624,VB-Kolven,,,,0,,,6,ml,mL,,,,,numericitems,133,133,Flasks
12804,Barometer druk,,,,,Barometer druk,587,RESP-Servo Machinegegevens,,,,0,,,177,mbar,mbar,,,,,numericitems,15407880,51,Barometric pressure
12805,EtCO2 (%),,,,,EtCO2 (%),586,RESP-Servo Patiëntgegevens,,,,0,,,191,Geen,,,,,,numericitems,14868918,37,EtCO2 (%)
13030,Spinaaldrain Stand,,,,,Spinaaldrain/Stand,634,VB-Spinaaldrain,,,,0,,,6,ml,mL,,,,,numericitems,23,23,Spinal Drain Stand
13031,Spinaaldrain Uit,,,,,Spinaaldrain/Uit,634,VB-Spinaaldrain,,,,0,,,6,ml,mL,,,,,numericitems,91,91,Spinal Drain Out
13058,Temp Rectaal,rectal temperature,LOINC,8332-9,Rectal temperature,Temp Rectaal,322,HD-Temperatuur,hemodynamics-temperature,,,0,,,59,°C,Cel,,,,,numericitems,387259,34195,rectal temperature
13059,Temp Lies,groin temperature,SNOMED CT,415929009,Groin temperature,Temp Lies,322,HD-Temperatuur,hemodynamics-temperature,,,0,,,59,°C,Cel,,,,,numericitems,89321,89321,groin temperature
13060,Temp Axillair,axillary temperature,LOINC,8328-7,Axillary temperature,Temp Axillair,322,HD-Temperatuur,hemodynamics-temperature,,,0,,,59,°C,Cel,,,,,numericitems,202198,202198,axillary temperature
13061,Temp Oraal,oral temperature,LOINC,8331-1,Oral temperature,Temp Oraal,322,HD-Temperatuur,hemodynamics-temperature,,,0,,,59,°C,Cel,,,,,numericitems,546,546,oral temperature
13062,Temp Oor,tympanic temperature,LOINC,76011-6,Ear temperature,Temp Oor,322,HD-Temperatuur,hemodynamics-temperature,,,0,,,59,°C,Cel,,,,,numericitems,52540,51052,tympanic temperature
13063,Temp Huid,skin temperature,LOINC,39106-0,Temperature of Skin,Temp Huid,322,HD-Temperatuur,hemodynamics-temperature,,,0,,,59,°C,Cel,,,,,numericitems,1948535,34859,skin temperature
13067,A_Temperatuur,,,,,A_Temperatuur,635,APACHE-II,,,,0,,,59,°C,Cel,,,,,numericitems,200,200,A_Temperature
13068,A_Serum_Natrium,,,,,A_Serum_Natrium,635,APACHE-II,,,,0,,,97,mmol/l,mmol/L,136,146,,,numericitems,47,47,A_Serum_Sodium
13069,A_Serum_Kreatinine,,,,,A_Serum_Kreatinine,635,APACHE-II,,,,0,,,99,µmol/l,umol/L,,,,,numericitems,154,154,A_Serum_Creatinine
13070,A_Serum_Kalium,,,,,A_Serum_Kalium,635,APACHE-II,,,,0,,,97,mmol/l,mmol/L,"3,5","4,5",,,numericitems,36,36,A_Serum_Potassium
13073,A_Leucocyten,,,,,A_Leucocyten,635,APACHE-II,,,,0,,,101,10^9/l,10*9/L,,,,,numericitems,117,117,A_Leucocytes
13074,A_Hematocriet(%),,,,,A_Hematocriet(%),635,APACHE-II,,,,0,,,191,Geen,,,,,,numericitems,40,40,A_Hematocrit(%)
13075,A_Hartfrequentie,,,,,A_Hartfrequentie,635,APACHE-II,,,,0,,,15,/min,/min,,,,,numericitems,56,56,A_Heart rate
13076,A_FiO2,,,,,A_FiO2,635,APACHE-II,,,,0,,,191,Geen,,0,4,,,numericitems,10817,10817,A_FiO2
13080,A_Arteriële_PH,,,,,A_Arteriële_PH,635,APACHE-II,,,,0,,,191,Geen,,,,,,numericitems,138,138,A_Arterial_PH
13081,A_Apache_Score,,,,,A_Apache_Score,635,APACHE-II,,,,0,,,191,Geen,,,,,,numericitems,10094,10094,A_Apache_Score
13092,A_Ademfrequentie,,,,,A_Ademfrequentie,635,APACHE-II,,,,0,,,15,/min,/min,,,,,numericitems,91,91,A_Respiratory rate
13093,A_ABPm,,,,,A_ABPm,635,APACHE-II,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,82,82,A_ABPm
13150,PiCCO CI (Cardiac Index)X,,,,,PiCCO CIX,318,Deleted - Niet gebruiken,,,,0,,,92,l/min/m2,L/min/m2,3,5,,,numericitems,2,2,PiCCO CI (Cardiac Index)X
13151,PiCCO CO (Cardiac Output),PiCCO cardiac output,,,,PiCCO CO,652,PiCCO-plus,PiCCO-plus,,,0,,,26,l/min,L/min,,,,,numericitems,1427,1426,PiCCO cardiac output
13152,PiCCO GEDVI (Globaal Einddiastolisch Volume Index),PiCCO global end diastolic volume index,,,,PiCCO GEDVI,652,PiCCO-plus,PiCCO-plus,,,0,,,89,ml/m2,mL/m2,680,800,,,numericitems,669,669,PiCCO global end diastolic volume index
13153,PiCCO_EVLWI (Extravasculair longwater index),PiCCO extravascular lung water index,,,,PiCCO_EVLWI,652,PiCCO-plus,PiCCO-plus,,,0,,,170,ml/kg,mL/kg,3,7,,,numericitems,630,630,PiCCO extravascular lung water index
13154,PiCCO SVV (Slagvolumevariatie),PiCCO stroke volume variation,,,,PiCCO SVV (%),652,PiCCO-plus,PiCCO-plus,,,0,,,191,Geen,,,10,,,numericitems,4995,4640,PiCCO stroke volume variation
13155,PiCCO PPV (Polsdrukvariatie),PiCCO pulse pressure variation,,,,PiCCO PPV (%),652,PiCCO-plus,PiCCO-plus,,,0,,,191,Geen,,,10,,,numericitems,4988,4626,PiCCO pulse pressure variation
13491,Bladderscan: Inhoud blaas,bladder scan: bladder volume,LOINC,15309-8,"Urinary bladder Volume by derived from height, width and length (US)",Bladderscan: Inhoud blaas,426,DIVERSEN,miscellaneous,,,0,,,6,ml,mL,,,,,numericitems,334,334,bladder scan: bladder volume
13495,Ventrikeldrain2 Uit,,,,,Ventr.drain2/Uit,353,VB-Ventrikeldrain,,,,0,,,6,ml,mL,,,,,numericitems,1901,1901,Ventricular Drain2 Off
13496,Ventrikeldrain2 Stand,,,,,Ventr.drain2/Stand,353,VB-Ventrikeldrain,,,,0,,,6,ml,mL,,,,,numericitems,15,15,Ventricular drain2 Stand
13940,Intracraniële druk(2),,,,,ICP(2),334,NEURO-Drukken,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,826,826,Intracranial Pressure(2)
13945,EVD-cm boven Monroe(2),,,,,EVD-cm boven Monroe(2),428,NEURO-Algemeen,,,,0,,,50,cm,cm,,,,,numericitems,2050,2050,EVD-cm above Monroe(2)
13950,EVV_TotaalScore,,,,,EVV_TotaalScore,599,EVV,,,,0,,,191,Geen,,,,,,numericitems,12090,12090,EVV_TotalScore
13952,Temp Blaas,bladder temperature,LOINC,76278-1,Bladder temperature via Foley,Temp Blaas,322,HD-Temperatuur,hemodynamics-temperature,,,0,,,59,°C,Cel,,,,,numericitems,927689,16029,bladder temperature
14047,PiCCO Tb blood temperature,PiCCO blood temperature,,,,PiCCO Tb blood temperature,652,PiCCO-plus,PiCCO-plus,,,0,,,59,°C,Cel,25,45,,,numericitems,4733,4523,PiCCO blood temperature
14048,PiCCO Gewicht,PiCCO weight,,,,PiCCO Gewicht,652,PiCCO-plus,PiCCO-plus,,,0,,,12,kg,kg,,,,,numericitems,4819,4544,PiCCO weight
14050,PiCCO_BSA,PiCCO body surface area,,,,PiCCO_BSA,652,PiCCO-plus,PiCCO-plus,,,0,,,307,[0.0001] m2,1/1000.m2,,,,,numericitems,3983,0,PiCCO body surface area
14055,PiCCO HF Hartfrequentie,PiCCO heart rate,,,,PiCCO HF Hartfrequentie,652,PiCCO-plus,PiCCO-plus,,,0,,,15,/min,/min,,,,,numericitems,4559,4330,PiCCO heart rate
14056,PiCCO APs,PiCCO systolic arterial pressure,,,,PiCCO APs,652,PiCCO-plus,PiCCO-plus,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,4646,4412,PiCCO systolic arterial pressure
14057,PiCCO APd,PiCCO diastolic arterial pressure,,,,PiCCO APd,652,PiCCO-plus,PiCCO-plus,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,4628,4396,PiCCO diastolic arterial pressure
14058,PiCCO APm,PiCCO mean arterial pressure,,,,PiCCO APm,652,PiCCO-plus,PiCCO-plus,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,3970,0,PiCCO mean arterial pressure
14060,PiCCO mean CO,PiCCO mean cardiac output,,,,PiCCO mean CO,652,PiCCO-plus,PiCCO-plus,,,0,,,26,l/min,L/min,,,,,numericitems,621,620,PiCCO mean cardiac output
14062,PiCCO PCCO,PiCCO pulse contour cardiac output,,,,PiCCO PCCO,652,PiCCO-plus,PiCCO-plus,,,0,,,26,l/min,L/min,,,,,numericitems,4422,4161,PiCCO pulse contour cardiac output
14064,PiCCO GEF,PiCCO global ejection fraction,,,,PiCCO GEF,652,PiCCO-plus,PiCCO-plus,,,0,,,191,Geen,,1,99,,,numericitems,4162,3889,PiCCO global ejection fraction
14065,Beat to beat SV,PiCCO beat to beat stroke volume,,,,Beat to beat SV,652,PiCCO-plus,PiCCO-plus,,,0,,,6,ml,mL,,,,,numericitems,4392,4139,PiCCO beat to beat stroke volume
14066,PiCCO GEDV,PiCCO global end diastolic volume,,,,PiCCO GEDV,652,PiCCO-plus,PiCCO-plus,,,0,,,6,ml,mL,,,,,numericitems,614,612,PiCCO global end diastolic volume
14067,PiCCO mean GEDV,PiCCO mean global end diastolic volume,,,,PiCCO mean GEDV,652,PiCCO-plus,PiCCO-plus,,,0,,,6,ml,mL,,,,,numericitems,611,608,PiCCO mean global end diastolic volume
14070,PiCCO EVLW,PiCCO extravascular lung water,,,,PiCCO EVLW,652,PiCCO-plus,PiCCO-plus,,,0,,,6,ml,mL,,,,,numericitems,606,603,PiCCO extravascular lung water
14071,PiCCO mean EVLW,PiCCO mean extravascular lung water,,,,PiCCO mean EVLW,652,PiCCO-plus,PiCCO-plus,,,0,,,6,ml,mL,,,,,numericitems,612,609,PiCCO mean extravascular lung water
14074,PiCCO SVRX,,,,,PiCCO SVRX,318,Deleted - Niet gebruiken,,,,0,,,1,dynes.sec.cm-5,dyn.s.cm-5,,,,,numericitems,3559,0,PiCCO SVRX
14089,NAVA Niveau,,,,,NAVA Niveau,662,RESP-Servo NAVA Machinegegevens,,,,0,,,308,cmH2O/µV,cm[H2O]/uV,,,,,numericitems,27292,3013,NAVA Level
14090,NAVA  Edi Trigger,,,,,NAVA  Edi Trigger,662,RESP-Servo NAVA Machinegegevens,,,,0,,,309,µV,uV,0,2,,,numericitems,26731,2452,NAVA Edit Trigger
14091,NAVA Edi peak,,,,,NAVA Edi peak,586,RESP-Servo Patiëntgegevens,,,,0,,,309,µV,uV,,,,,numericitems,48086,8904,NAVA Edi peak
14092,NAVA Edi min,,,,,NAVA Edi min,586,RESP-Servo Patiëntgegevens,,,,0,,,309,µV,uV,,,,,numericitems,46975,7979,NAVA Edit min
14128,Maagzuig Stand,,,,,Maagzuig/Stand,339,VB-Tr.Digestivus,,,,0,,,6,ml,mL,,,,,numericitems,1643,1643,Stomach Suction Stand
14428,Wonddrain5 Productie,,,,,Wdrain5,352,VB-Wonddrains,,,,0,,,6,ml,mL,,,,,numericitems,669,669,Wondrain5 Production
14429,Wonddrain6 Productie,,,,,Wdrain6,352,VB-Wonddrains,,,,0,,,6,ml,mL,,,,,numericitems,308,308,Wondrain6 Production
14430,Wonddrain5 Stand,,,,,Wdrain5/Stand,352,VB-Wonddrains,,,,0,,,6,ml,mL,,,,,numericitems,585,585,Wondrain5 Stand
14431,Wonddrain6 Stand,,,,,Wdrain6/Stand,352,VB-Wonddrains,,,,0,,,6,ml,mL,,,,,numericitems,303,303,Wondrain6 Stand
14453,Research_Apache_Score,,,,,Research_Apache_Score,671,APACHE II RESEARCH,,,,0,,,191,Geen,,,,,,numericitems,72,72,Research_Apache_Score
14454,RA_ABPm,,,,,RA_ABPm,671,APACHE II RESEARCH,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,1,1,RA_ABPm
14455,RA_Ademfrequentie,,,,,RA_Ademfrequentie,671,APACHE II RESEARCH,,,,0,,,15,/min,/min,,,,,numericitems,4,4,RA_Respiratory rate
14467,RA_Arteriële_PH,,,,,RA_Arteriële_PH,671,APACHE II RESEARCH,,,,0,,,191,Geen,,,,,,numericitems,4,4,RA_Arterial_PH
14471,RA_FiO2,,,,,RA_FiO2,671,APACHE II RESEARCH,,,,0,,,191,Geen,,0,4,,,numericitems,76,76,RA_FiO2
14473,RA_Hematocriet(%),,,,,RA_Hematocriet(%),671,APACHE II RESEARCH,,,,0,,,191,Geen,,,,,,numericitems,2,2,RA_Hematocrit(%)
14475,RA_Leucocyten,,,,,RA_Leucocyten,671,APACHE II RESEARCH,,,,0,,,101,10^9/l,10*9/L,,,,,numericitems,2,2,RA_Leucocytes
14478,RA_Serum_Kalium,,,,,RA_Serum_Kalium,671,APACHE II RESEARCH,,,,0,,,97,mmol/l,mmol/L,"3,5","4,5",,,numericitems,2,2,RA_Serum_Potassium
14479,RA_Serum_Kreatinine,,,,,RA_Serum_Kreatinine,671,APACHE II RESEARCH,,,,0,,,99,µmol/l,umol/L,,,,,numericitems,2,2,RA_Serum_Creatinine
14480,RA_Serum_Natrium,,,,,RA_Serum_Natrium,671,APACHE II RESEARCH,,,,0,,,97,mmol/l,mmol/L,136,146,,,numericitems,2,2,RA_Serum_Sodium
14481,RA_Temperatuur,,,,,RA_Temperatuur,671,APACHE II RESEARCH,,,,0,,,59,°C,Cel,,,,,numericitems,13,13,RA_Temperature
14736,Streef Onderwaarde ABPm,,,,,Streef Onderwaarde ABPm,323,HD-Bloeddrukken,hemodynamics-blood pressures,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,17922,17922,Target Lower Value ABPm
14737,Streef Onderwaarde NIBPm,,,,,Streef Onderwaarde NIBPm,323,HD-Bloeddrukken,hemodynamics-blood pressures,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,14,14,Target Lower NIBPm
14742,Streef Onderwaarde CPP,,,,,Streef Onderwaarde CPP,334,NEURO-Drukken,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,1340,1340,Target Lower CPP
14835,MFT_Arteriele druk,CRRT access pressure,,,,MFT_Arteriele druk,681,CVVH-MFT,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,2087832,95994,CRRT access pressure
14836,MFT_Filtraat druk,CRRT ultrafiltration pressure,,,,MFT_Filtraat druk,681,CVVH-MFT,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,2086046,93249,CRRT ultrafiltration pressure
14837,MFT_Veneuze druk,CRRT return pressure,,,,MFT_Veneuze druk,681,CVVH-MFT,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,2087608,95919,CRRT return pressure
14838,MFT_TMP,CRRT transmembrane pressure,,,,MFT_TMP,681,CVVH-MFT,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,2088513,96006,CRRT transmembrane pressure
14839,MFT_Pre-filter druk,CRRT pre-filter pressure / pre-blood entry pressure,,,,MFT_Pre-filter druk,681,CVVH-MFT,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,2085182,93255,CRRT pre-filter pressure / pre-blood entry pressure
14840,MFT_TMP bovengrens,,,,,MFT_TMP bovengrens,681,CVVH-MFT,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,2007019,92382,MFT_TMP upper limit
14841,MFT_Arteriele ondergrens,,,,,MFT_Arteriele ondergrens,681,CVVH-MFT,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,2007019,92434,MFT_Arterial Lower Limit
14842,MFT_Arteriele bovengrens,,,,,MFT_Arteriele bovengrens,681,CVVH-MFT,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,2007033,92459,MFT_Arterial Upper Limit
14843,MFT_Veneuze bovengrens,,,,,MFT_Veneuze bovengrens,681,CVVH-MFT,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,2007019,92362,MFT_Venous upper limit
14844,MFT_Veneuze ondergrens,,,,,MFT_Veneuze ondergrens,681,CVVH-MFT,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,2007015,92316,MFT_Venous Lower Limit
14845,MFT_TMP ondergrens,,,,,MFT_TMP ondergrens,681,CVVH-MFT,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,2007018,92414,MFT_TMP lower limit
14848,MFT_Substituaat (ingesteld),CRRT replacement fluid rate setting,,,,MFT_Substituaat (ingesteld),681,CVVH-MFT,,,,0,,,46,ml/uur,mL/h,,,,,numericitems,1130284,81707,CRRT replacement fluid rate setting
14849,MFT_Ultrafiltratie (ingesteld),CRRT net ultrafiltration rate,,,,MFT_Ultrafiltratie (ingesteld),681,CVVH-MFT,,,,0,,,46,ml/uur,mL/h,,,,,numericitems,1948560,94853,CRRT net ultrafiltration rate
14850,MFT_Bloedflow (ingesteld),CRRT blood flow setting,,,,MFT_Bloedflow (ingesteld),681,CVVH-MFT,,,,0,,,24,ml/min,mL/min,,,,,numericitems,1949033,95341,CRRT blood flow setting
14851,MFT_UF Totaal (ingesteld),CRRT net ultrafiltration volume setting,,,,MFT_UF Totaal (ingesteld),681,CVVH-MFT,,,,0,,,6,ml,mL,,,,,numericitems,1796778,87933,CRRT net ultrafiltration volume setting
14852,MFT_Temperatuur (ingesteld),,,,,MFT_Temperatuur (ingesteld),681,CVVH-MFT,,,,0,,,59,°C,Cel,,,,,numericitems,1804527,88860,MFT_Temperature (set)
15168,Ramsay Streefwaarde,,,,,Ramsay Streefwaarde,684,NEURO-Overig,,,,0,,,191,Geen,,,,,,numericitems,671,671,Ramsay Target Value
15257,Cisternale drain Uit,,,,,Cisternale drain/Uit,685,VB-Cisternale drain,,,,0,,,6,ml,mL,,,,,numericitems,293,293,Cisternal drain Off
15277,Streef Bovenwaarde ABPm,,,,,Streef Bovenwaarde ABPm,323,HD-Bloeddrukken,hemodynamics-blood pressures,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,3223,3223,Target Above Value ABPm
15278,Streef Bovenwaarde ABPs,,,,,Streef Bovenwaarde ABPs,323,HD-Bloeddrukken,hemodynamics-blood pressures,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,6564,6564,Aim Above Value ABPs
15279,Streef Onderwaarde ABPs,,,,,Streef Onderwaarde ABPs,323,HD-Bloeddrukken,hemodynamics-blood pressures,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,910,910,Target Lower Value ABPs
15280,Streef Bovenwaarde NIBPm,,,,,Streef Bovenwaarde NIBPm,323,HD-Bloeddrukken,hemodynamics-blood pressures,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,1,1,Target Upper Value NIBPm
15281,Streef Onderwaarde NIBPs,,,,,Streef Onderwaarde NIBPs,323,HD-Bloeddrukken,hemodynamics-blood pressures,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,1,1,Target Lower NIBPs
15282,Streef Bovenwaarde NIBPs,,,,,Streef Bovenwaarde NIBPs,323,HD-Bloeddrukken,hemodynamics-blood pressures,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,1,1,Target Upper Level NIBPs
15290,Streef Bovenwaarde ICP,,,,,Streef Bovenwaarde ICP,334,NEURO-Drukken,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,995,995,Aim Above Value ICP
15292,Streef Vochtbalans,,,,,Streef Vochtbalans,364,VB-TOT.BALANS,,,,0,,,6,ml,mL,,,,,numericitems,24745,24745,Strive Moisture Balance
15770,Streef Temperatuur,target temperature,,,,Streef Temperatuur,322,HD-Temperatuur,hemodynamics-temperature,,,0,,,59,°C,Cel,,,,,numericitems,5852,5852,target temperature
16053,Ontlasting flexiseal Stand,,,,,Ontlasting flexiseal/Stand,339,VB-Tr.Digestivus,,,,0,,,6,ml,mL,,,,,numericitems,22982,22982,Stool flexiseal Stand
