source_concept_id,source_concept,count,count_validated,itemid,item,abbreviation,category,islabresult,valueid,source_concept_en
17029-81,CABG with double valve repair/replacement,2,2,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,81,CABG with double valve repair/replacement
17029-82,CABG with mitral valve repair,12,12,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,82,CABG with mitral valve repair
17029-83,CABG with mitral valve replacement,7,7,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,83,CABG with mitral valve replacement
17029-84,CABG with other operation,8,8,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,84,CABG with other operation
17029-87,Cardiac arrest (with or without respiratory arrest; for respiratory arrest see,5,5,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,87,Cardiac arrest (with or without respiratory arrest; for respiratory arrest see
17029-88,"Cardiovascular surgery, other",20,20,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,88,"Cardiovascular surgery, other"
17029-89,"Complications of prev. peripheral vasc. surgery, (i.e.ligation of bleeder, exploration",5,5,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,89,"Complications of prev. peripheral vasc. surgery, (i.e. ligation of bleeder, exploration"
17029-90,"Complications of previous open-heart surgery, surgery for (i.e. bleeding, infection,",1,1,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,90,"Complications of previous open-heart surgery, surgery for (i.e. bleeding, infection,"
17029-91,Congenital Defect Repair (Other),2,2,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,91,Congenital Defect Repair (Other)
17029-95,Embolectomy (with general anesthesia),8,8,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,95,Embolectomy (with general anesthesia)
17029-97,Endarterectomy (other vessels),8,8,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,97,Endarterectomy (other vessels)
17029-98,"Endarterectomy, carotid",2,2,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,98,"Endarterectomy, carotid"
17029-100,"Graft, aorto-femoral bypass",3,3,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,100,"Graft, aorto-femoral bypass"
17029-101,"Graft, aorto-iliac bypass",1,1,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,101,"Graft, aortoiliac bypass"
17029-104,"Grafts, all other bypass (except renal)",4,4,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,104,"Grafts, all other bypass (except renal)"
17029-106,"Grafts, removal of infected vascular",1,1,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,106,"Grafts, removal of infected vascular"
17029-107,Mitral valve repair,24,24,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,107,Mitral valve repair
17029-108,Mitral valve replacement,10,10,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,108,Mitral valve replacement
17029-109,Pericardial effusion/tamponade,2,2,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,109,Pericardial effusion/tamponade
17029-112,"Sepsis, cutaneous/soft tissue",3,3,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,112,"Sepsis, cutaneous/soft tissue"
17029-113,"Sepsis, GI",6,6,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,113,"Sepsis, GI"
17029-115,"Sepsis, other",2,2,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,115,"Sepsis, other"
17029-116,"Sepsis, pulmonary",2,2,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,116,"Sepsis, pulmonary"
17029-119,Thrombectomy (with general anesthesia),1,1,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,119,Thrombectomy (with general anesthesia)
17029-121,Tricuspid valve surgery,23,23,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,121,Tricuspid valve surgery
17029-123,"Vascular surgery, other",15,15,17029,SEC_APACHEIV Post-operative cardiovascular,SEC_APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,123,"Vascular surgery, other"
17030-34,Appendectomy,7,7,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,34,Appendectomy
17030-36,"Bleeding-other GI, surgery for",8,8,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,36,"Bleeding-other GI, surgery for"
17030-37,"Bleeding-upper GI, surgery for",6,6,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,37,"Bleeding upper GI, surgery for"
17030-39,"Cancer-colon/rectal, surgery for (including abdominoperineal resections)",16,16,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,39,"Cancer-colon/rectal, surgery for (including abdominoperineal resections)"
17030-40,"Cancer-esophageal, surgery for (abdominal approach)",29,29,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,40,"Cancer-esophageal, surgery for (abdominal approach)"
17030-41,"Cancer-other GI tract, surgery for (i.e. hepatoma, gallbladder etc.)",17,17,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,41,"Cancer-other GI tract, surgery for (i.e. hepatoma, gallbladder etc.)"
17030-42,"Cancer-small intestinal, surgery for",3,3,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,42,"Cancer-small intestinal, surgery for"
17030-43,"Cancer-stomach, surgery for",6,6,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,43,"Cancer stomach, surgery for"
17030-45,"Cholecystectomy/cholangitis, surgery for (gallbladder removal)",2,2,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,45,"Cholecystectomy/cholangitis, surgery for (gallbladder removal)"
17030-46,"Complications of previous GI surgery; surgery for (anastomotic leak, bleeding,",15,15,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,46,"Complications of previous GI surgery; surgery for (anastomotic leak, bleeding,"
17030-48,"Esophageal surgery, other",17,17,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,48,"Esophageal surgery, other"
17030-49,"Fistula/abscess, surgery for (not inflammatory bowel disease)",3,3,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,49,"Fistula/abscess, surgery for (not inflammatory bowel disease)"
17030-52,"GI Obstruction, surgery for (including lysis of adhesions)",12,12,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,52,"GI Obstruction, surgery for (including lysis of adhesions)"
17030-53,"GI Perforation/rupture, surgery for",15,15,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,53,"GI Perforation/rupture, surgery for"
17030-54,"GI surgery, other",20,20,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,54,"GI surgery, other"
17030-55,"GI Vascular ischemia, surgery for (resection)",12,12,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,55,"GI Vascular ischemia, surgery for (resection)"
17030-57,Herniorrhaphy,3,3,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,57,Herniorrhaphy
17030-66,Whipple-surgery for pancreatic cancer,2,2,17030,SEC_APACHEIV Post-operative gastro-intestinal,SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,66,Whipple surgery for pancreatic cancer
17031-28,Cesarean section,6,6,17031,SEC_APACHEIV Post-operative genitourinary,SEC_APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,28,Cesarean section
17031-30,Cystectomy (other reasons),3,3,17031,SEC_APACHEIV Post-operative genitourinary,SEC_APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,30,Cystectomy (other reasons)
17031-31,Cystectomy for neoplasm,7,7,17031,SEC_APACHEIV Post-operative genitourinary,SEC_APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,31,Cystectomy for neoplasm
17031-35,"Genitourinary surgery, other",7,7,17031,SEC_APACHEIV Post-operative genitourinary,SEC_APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,35,"Genitourinary surgery, other"
17031-36,Hysterectomy for cancer with or without lymph node dissection,2,2,17031,SEC_APACHEIV Post-operative genitourinary,SEC_APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,36,Hysterectomy for cancer with or without lymph node dissection
17031-42,Nephrectomy for neoplasm,3,3,17031,SEC_APACHEIV Post-operative genitourinary,SEC_APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,42,Nephrectomy for neoplasm
17031-45,"Obstruction/other, surgery for (with or without ileal-conduit)",3,3,17031,SEC_APACHEIV Post-operative genitourinary,SEC_APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,45,"Obstruction/other, surgery for (with or without ileal conduit)"
17031-50,"Prostatectomy, suprapubic; for cancer",6,6,17031,SEC_APACHEIV Post-operative genitourinary,SEC_APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,50,"Prostatectomy, suprapubic; for cancer"
17032-5,"Lymphoma Hodgkins, surgery for (including staging)",1,1,17032,SEC_APACHEIV Post-operative hematology,SEC_APACHEIV Post-operative hematology,APACHE IV Diagnosen,0,5,"Hodgkins lymphoma, surgery for (including staging)"
17033-9,Thyroidectomy,5,5,17033,SEC_APACHEIV Post-operative metabolic,SEC_APACHEIV Post-operative metabolic,APACHE IV Diagnosen,0,9,Thyroidectomy
17034-10,Amputation (non-traumatic),3,3,17034,SEC_APACHEIV Post-operative musculoskeletal /skin,SEC_APACHEIV Post-operative musculoskeletal /skin,APACHE IV Diagnosen,0,10,Amputation (non-traumatic)
17034-11,"Cellulitis and localized soft tissue infections, surgery for",7,7,17034,SEC_APACHEIV Post-operative musculoskeletal /skin,SEC_APACHEIV Post-operative musculoskeletal /skin,APACHE IV Diagnosen,0,11,"Cellulitis and localized soft tissue infections, surgery for"
17034-12,Cosmetic surgery (all),2,2,17034,SEC_APACHEIV Post-operative musculoskeletal /skin,SEC_APACHEIV Post-operative musculoskeletal /skin,APACHE IV Diagnosen,0,12,Cosmetic surgery (all)
17034-13,"Fracture-pathological, non-union, non-traumatic, for fractures due to trauma see",2,2,17034,SEC_APACHEIV Post-operative musculoskeletal /skin,SEC_APACHEIV Post-operative musculoskeletal /skin,APACHE IV Diagnosen,0,13,"Fracture-pathological, non-union, non-traumatic, for fractures due to trauma see"
17034-14,"Grafting, skin (all)",3,3,17034,SEC_APACHEIV Post-operative musculoskeletal /skin,SEC_APACHEIV Post-operative musculoskeletal /skin,APACHE IV Diagnosen,0,14,"Grafting, skin (all)"
17034-16,"Knee replacement, total (non-traumatic)",3,3,17034,SEC_APACHEIV Post-operative musculoskeletal /skin,SEC_APACHEIV Post-operative musculoskeletal /skin,APACHE IV Diagnosen,0,16,"Knee replacement, total (non-traumatic)"
17034-17,"Orthopedic surgery, other",11,11,17034,SEC_APACHEIV Post-operative musculoskeletal /skin,SEC_APACHEIV Post-operative musculoskeletal /skin,APACHE IV Diagnosen,0,17,"Orthopedic surgery, other"
17034-18,"Skin surgery, other",9,9,17034,SEC_APACHEIV Post-operative musculoskeletal /skin,SEC_APACHEIV Post-operative musculoskeletal /skin,APACHE IV Diagnosen,0,18,"Skin surgery, other"
17035-27,"Abscess/infection-cranial, surgery for",6,6,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,27,"Abscess/infection-cranial, surgery for"
17035-30,"Biopsy, brain",3,3,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,30,"Biopsy, brain"
17035-31,Burr hole placement,5,5,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,31,Burr hole placement
17035-32,"Cerebrospinal fluid leak, surgery for",1,1,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,32,"Cerebrospinal fluid leak, surgery for"
17035-35,Cranioplasty and complications from previous craniotomies,8,8,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,35,Cranioplasty and complications from previous craniotomies
17035-36,Devices for spine fracture/dislocation,4,4,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,36,Devices for spine fracture/dislocation
17035-38,"Hematoma, epidural, surgery for",4,4,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,38,"Hematoma, epidural, surgery for"
17035-39,"Hematoma, subdural, surgery for",18,18,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,39,"Hematoma, subdural, surgery for"
17035-40,"Hemorrhage/hematoma-intracranial, surgery for",13,13,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,40,"Hemorrhage/hematoma-intracranial, surgery for"
17035-41,Laminectomy/spinal cord decompression (excluding malignancies),7,7,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,41,Laminectomy/spinal cord decompression (excluding malignancies)
17035-42,"Neoplasm-cranial, surgery for (excluding transphenoidal)",44,44,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,42,"Neoplasm-cranial, surgery for (excluding transphenoidal)"
17035-43,Neoplasm-spinal cord surgery or other related procedures,5,5,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,43,Neoplasm-spinal cord surgery or other related procedures
17035-44,"Neurologic surgery, other",4,4,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,44,"Neurologic surgery, other"
17035-45,"Seizures-intractable, surgery for",17,17,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,45,"Seizures-intractable, surgery for"
17035-46,Shunts and revisions,2,2,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,46,Shunts and revisions
17035-52,Ventriculostomy,5,5,17035,SEC_APACHEIV Post-operative neurologic,SEC_APACHEIV Post-operative neurologic,APACHE IV Diagnosen,0,52,Ventriculostomy
17036-21,"Arrest, respiratory (without cardiac arrest)",2,2,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,21,"Arrest, respiratory (without cardiac arrest)"
17036-24,"Cancer oral/sinus, surgery for",2,2,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,24,"Cancer oral/sinus, surgery for"
17036-27,"Infection/abscess, other surgery for",5,5,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,27,"Infection/abscess, other surgery for"
17036-28,"Respiratory surgery, other",13,13,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,28,"Respiratory surgery, other"
17036-29,"Thoracotomy for benign tumor (i.e. mediastinal chest wall mass, thymectomy)",1,1,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,29,"Thoracotomy for benign tumor (i.e. mediastinal chest wall mass, thymectomy)"
17036-30,Thoracotomy for bronchopleural fistula,4,4,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,30,Thoracotomy for bronchopleural fistula
17036-31,Thoracotomy for esophageal cancer,4,4,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,31,Thoracotomy for esophageal cancer
17036-32,Thoracotomy for lung cancer,19,19,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,32,Thoracotomy for lung cancer
17036-34,Thoracotomy for other malignancy in chest,8,8,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,34,Thoracotomy for other malignancy in chest
17036-35,Thoracotomy for other reasons,4,4,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,35,Thoracotomy for other reasons
17036-36,Thoracotomy for pleural disease,1,1,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,36,Thoracotomy for pleural disease
17036-37,Thoracotomy for thoracic/respiratory infection,2,2,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,37,Thoracotomy for thoracic/respiratory infection
17036-38,Tracheostomy,1,1,17036,SEC_APACHEIV Post-operative respiratory,SEC_APACHEIV Post-operative respiratory,APACHE IV Diagnosen,0,38,Tracheostomy
17037-16,Kidney transplant,10,10,17037,SEC_APACHEIV Post-operative transplant,SEC_APACHEIV Post-operative transplant,APACHE IV Diagnosen,0,16,Kidney transplant
17038-37,"Abdomen only trauma, surgery for",1,1,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,37,"Abdomen only trauma, surgery for"
17038-40,"Abdomen/multiple trauma, surgery for",4,4,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,40,"Abdomen/multiple trauma, surgery for"
17038-43,"Chest/abdomen trauma, surgery for",5,5,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,43,"Chest/abdomen trauma, surgery for"
17038-44,"Chest/extremity trauma, surgery for",8,8,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,44,"Chest/extremity trauma, surgery for"
17038-46,"Chest/multiple trauma, surgery for",4,4,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,46,"Chest/multiple trauma, surgery for"
17038-49,"Chest/thorax only trauma, surgery for",3,3,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,49,"Chest/thorax only trauma, surgery for"
17038-50,"Extremity only trauma, surgery for",10,10,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,50,"Extremity only trauma, surgery for"
17038-51,"Extremity/face trauma, surgery for",2,2,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,51,"Extremity/face trauma, surgery for"
17038-52,"Extremity/multiple trauma, surgery for",5,5,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,52,"Extremity/multiple trauma, surgery for"
17038-53,"Face only trauma, surgery for",1,1,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,53,"Face only trauma, surgery for"
17038-54,"Face/multiple trauma, surgery for",4,4,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,54,"Face/multiple trauma, surgery for"
17038-55,"Head (CNS) only trauma, surgery for",6,6,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,55,"Head (CNS) only trauma, surgery for"
17038-57,"Head/chest trauma, surgery for",3,3,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,57,"Head/chest trauma, surgery for"
17038-59,"Head/face trauma, surgery for",2,2,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,59,"Head/face trauma, surgery for"
17038-60,"Head/multiple trauma, surgery for",2,2,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,60,"Head/multiple trauma, surgery for"
17038-62,"Head/spinal trauma, surgery for",2,2,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,62,"Head/spinal trauma, surgery for"
17038-63,"Pelvis/extremity trauma, surgery for",1,1,17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,63,"Pelvis/extremity trauma, surgery for"
18588-1,Operatief Cardiovasculair,7201,7201,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,1,Surgical Cardiovascular
18588-2,Operatief Gastro-Intestinaal,1410,1410,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,2,Operative Gastrointestinal
18588-3,Operatief Hematologisch,15,15,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,3,Surgical Hematological
18588-4,Operatief Renaal,507,507,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,4,Operative Renal
18588-5,Operatief Metabolisme,96,96,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,5,Operative Metabolism
18588-6,Operatief Neurologisch,2139,2139,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,6,Operative Neurological
18588-7,Operatief Respiratoir,662,662,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,7,Surgical Respiratory
18588-8,Non-operatief Cardiovasculair,2753,2753,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,8,Non-operative Cardiovascular
18588-9,Non-operatief Gastro-Intestinaal,558,558,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,9,Non-operative Gastrointestinal
18588-10,Non-operatief Hematologisch,149,149,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,10,Non-operative Hematological
18588-11,Non-operatief Renaal,221,221,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,11,Non-operative Renal
18588-12,Non-operatief Metabolisme,303,303,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,12,Nonoperative Metabolism
18588-13,Non-operatief Neurologisch,1664,1664,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,13,Non-operative Neurological
18588-14,Non-operatief Respiratoir,2289,2289,18588,Apache II Hoofdgroep,Apache II Hoofdgroep,APACHE II Diagnosen,0,14,Non-operative Respiratory
18589-1,Cardiovasculair,276,276,18589,Apache II Non-Operatief Cardiovasculair,Apache II Non-Operatief Cardiovasculair,APACHE II Diagnosen,0,1,Cardiovascular
18589-2,Cardiovasculair multiple trauma,82,82,18589,Apache II Non-Operatief Cardiovasculair,Apache II Non-Operatief Cardiovasculair,APACHE II Diagnosen,0,2,Cardiovascular multiple trauma
18589-3,Coronair lijden,104,104,18589,Apache II Non-Operatief Cardiovasculair,Apache II Non-Operatief Cardiovasculair,APACHE II Diagnosen,0,3,Coronary suffering
18589-4,Thoracaal of abdominaal aneurysma,62,62,18589,Apache II Non-Operatief Cardiovasculair,Apache II Non-Operatief Cardiovasculair,APACHE II Diagnosen,0,4,Thoracic or abdominal aneurysm
18589-5,Congestief hart falen,294,294,18589,Apache II Non-Operatief Cardiovasculair,Apache II Non-Operatief Cardiovasculair,APACHE II Diagnosen,0,5,Congestive heart failure
18589-6,Hypertensie,52,52,18589,Apache II Non-Operatief Cardiovasculair,Apache II Non-Operatief Cardiovasculair,APACHE II Diagnosen,0,6,Hypertension
18589-7,Ritmestoornissen,195,195,18589,Apache II Non-Operatief Cardiovasculair,Apache II Non-Operatief Cardiovasculair,APACHE II Diagnosen,0,7,Arrhythmias
18589-8,Cardiogene shock,169,169,18589,Apache II Non-Operatief Cardiovasculair,Apache II Non-Operatief Cardiovasculair,APACHE II Diagnosen,0,8,Cardiogenic shock
18589-9,Sepsis,449,449,18589,Apache II Non-Operatief Cardiovasculair,Apache II Non-Operatief Cardiovasculair,APACHE II Diagnosen,0,9,Sepsis
18589-10,Haemorragische shock,73,73,18589,Apache II Non-Operatief Cardiovasculair,Apache II Non-Operatief Cardiovasculair,APACHE II Diagnosen,0,10,Haemorrhagic shock
18589-11,Na cardiac arrest,1034,1034,18589,Apache II Non-Operatief Cardiovasculair,Apache II Non-Operatief Cardiovasculair,APACHE II Diagnosen,0,11,After cardiac arrest
18590-1,Gastro-intestinaal,278,278,18590,Apache II Non-Operatief Gastro-intestinaal,Apache II Non-Operatief Gastro-intestinaal,APACHE II Diagnosen,0,1,Gastrointestinal
18590-2,Gastro-intestinale bloeding,295,295,18590,Apache II Non-Operatief Gastro-intestinaal,Apache II Non-Operatief Gastro-intestinaal,APACHE II Diagnosen,0,2,Gastrointestinal bleeding
18591-1,Hematologisch,150,150,18591,Apache II Non-Operatief Hematologisch,Apache II Non-Operatief Hematologisch,APACHE II Diagnosen,0,1,Hematological
