source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en
10181,Progr.Mot. (semen),,,,,Progr.Mot. (semen),511,LAB-Divers-semen,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,1,1,Progr.Mot. (semen)
10182,Motielen (semen),,,,,Motielen (semen),511,LAB-Divers-semen,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,1,1,Motiles (semen)
10183,Niet Mot. (semen),,,,,Niet Mot. (semen),511,LAB-Divers-semen,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,1,1,Not Moth. (semen)
10184,Ronde Cel. (semen),,,,,Ronde Cel. (semen),511,LAB-Divers-semen,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,1,1,Round Cell. (semen)
10186,Opgebracht (semen),,,,,Opgebracht (semen),511,LAB-Divers-semen,,,,1,,,6,ml,mL,,,,,numericitems,1,1,Raised (semen)
10187,Vrij-T4 (bloed),,,,,Vrij-T4 (bloed),478,LAB-Endo-bloed,,,,1,,,98,pmol/l,pmol/L,11,22,,,numericitems,11171,11171,Free-T4 (blood)
10190,C-Peptide (bloed),,,,,C-Peptide (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,"0,2","0,8",,,numericitems,19,19,C-Peptide (blood)
10191,Progesteron (bloed),,,,,Progesteron (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,4,4,Progesterone (blood)
10193,SHBG (bloed),,,,,SHBG (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,5,5,SHBG (blood)
10195,ACTH (bloed),,,,,ACTH (bloed),478,LAB-Endo-bloed,,,,1,,,98,pmol/l,pmol/L,2,12,,,numericitems,337,337,ACTH (blood)
10196,Noradrenaline (serum),,,,,Noradrenaline (serum),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,0,10,,,numericitems,26,26,Norepinephrine (serum)
10197,Adrenaline  (bloed),,,,,Adrenaline  (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,0,1,,,numericitems,26,26,Adrenaline (blood)
10198,Noradrenaline (plasma),,,,,Noradrenaline (plasma),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,1,1,Norepinephrine (plasma)
10199,Adrenaline (bloed),,,,,Adrenaline (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,1,1,Adrenaline (blood)
10201,Vrij-T3 (bloed),,,,,Vrij-T3 (bloed),478,LAB-Endo-bloed,,,,1,,,98,pmol/l,pmol/L,"3,5","6,5",,,numericitems,1164,1164,Free-T3 (blood)
10202,Thyreoglobuline (bloed),,,,,Thyreoglobuline (bloed),478,LAB-Endo-bloed,,,,1,,,98,pmol/l,pmol/L,,,,,numericitems,4,4,Thyroglobulin (blood)
10203,Estradiol (bloed),,,,,Estradiol (bloed),478,LAB-Endo-bloed,,,,1,,,98,pmol/l,pmol/L,,,,,numericitems,4,4,Estradiol (blood)
10204,IGF-1 (bloed),,,,,IGF-1 (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,26,26,IGF-1 (blood)
10207,Osteocalcine (bloed),,,,,Osteocalcine (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,2,2,Osteocalcin (blood)
10208,PTH (bloed),,,,,PTH (bloed),478,LAB-Endo-bloed,,,,1,,,98,pmol/l,pmol/L,,,,,numericitems,535,535,PTH (blood)
10209,"1,25-diOH vit D (bloed)",,,,,"1,25-diOH vit D (bloed)",478,LAB-Endo-bloed,,,,1,,,98,pmol/l,pmol/L,,,,,numericitems,18,18,"1,25-diOH vit D (blood)"
10210,Vitamine D 25 OH (bloed),,,,,Vitamine D 25 OH (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,91,91,Vitamin D 25 OH (blood)
10230,Insuline (bloed),,,,,Insuline (bloed),478,LAB-Endo-bloed,,,,1,,,98,pmol/l,pmol/L,,90,,,numericitems,15,15,Insulin (blood)
10238,Cortisol (bloed),,,,,Cortisol (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,250,600,,,numericitems,2430,2430,Cortisol (blood)
10252,DHEA-sulfaat (verz. urine),,,,,DHEA-sulfaat (verz. urine),493,LAB-Endo-verz. urine,,,,1,,,157,µmol/24uur,umol/(24.h),,,,,numericitems,7,7,DHEA sulfate (sat. urine)
10258,Metanefrine (verz. urine),,,,,Metanefrine (verz. urine),493,LAB-Endo-verz. urine,,,,1,,,157,µmol/24uur,umol/(24.h),,,,,numericitems,17,17,Metanephrine (sat. urine)
10259,Normetanefrine (verz. urine),,,,,Normetanefrine (verz. urine),493,LAB-Endo-verz. urine,,,,1,,,157,µmol/24uur,umol/(24.h),,,,,numericitems,17,17,Normetanephrine (sat. urine)
10263,C.REACT PR (overig),,,,,C.REACT PR (overig),501,LAB-Hem-diversen,,,,1,,,63,mg/l,mg/L,,,,,numericitems,3,3,C.REACT PR (other)
10267,Ca-ion (7.4) (bloed),,,,,Ca-ion (7.4) (bloed),490,LAB-Chem-bloed,,,,1,,,97,mmol/l,mmol/L,"1,1","1,3",,,numericitems,480104,480104,Ca ion (7.4) (blood)
10269,Natrium (urine),,,,,Natrium (urine),480,LAB-Chem-urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,4971,4971,Sodium (urine)
10270,Natrium  (verz. urine),,,,,Natrium  (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,199,199,Sodium (sat. urine)
10271,Kalium (urine),,,,,Kalium (urine),480,LAB-Chem-urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,1993,1993,Potassium (urine)
10272,Kalium  (verz. urine),,,,,Kalium  (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,96,96,Potassium (sat. urine)
10273,Chloor (urine),,,,,Chloor (urine),480,LAB-Chem-urine,,,,1,,,97,mmol/l,mmol/L,110,250,,,numericitems,193,193,Chlorine (urine)
10274,CHLOOR (verz. urine),,,,,CHLOOR-vur,481,LAB-Chem-verz. urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,8,8,CHLORINE (sat. urine)
10275,Calcium totaal (urine),,,,,Calcium totaal (urine),480,LAB-Chem-urine,,,,1,,,97,mmol/l,mmol/L,"2,5",8,,,numericitems,70,70,Calcium total (urine)
10276,CALCIUM (verz. urine),,,,,CALCIUM-vur,481,LAB-Chem-verz. urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,22,22,CALCIUM (sat. urine)
10277,Fosfaat (urine),,,,,Fosfaat (urine),480,LAB-Chem-urine,,,,1,,,97,mmol/l,mmol/L,16,80,,,numericitems,35,35,Phosphate (urine)
10278,Fosfaat  (verz. urine),,,,,Fosfaat  (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,17,17,Phosphate (sat. urine)
10279,Kreatinine (urine),,,,,Kreatinine (urine),480,LAB-Chem-urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,3340,3340,Creatinine (urine)
10280,Ureum (urine),,,,,Ureum (urine),480,LAB-Chem-urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,466,466,Urea (urine)
10281,Ureum  (verz. urine),,,,,Ureum  (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,200,200,Urea (sat. urine)
10282,O2-Content (bloed),,,,,O2-Content (bloed),491,LAB-Astr-bloed,,,,1,,,88,ml/dl,mL/dL,,,,,numericitems,341313,341313,O2 Content (Blood)
10283,O2-CONTENT (overig),,,,,O2-CONTENT (overig),512,LAB-Astr-diversen,,,,1,,,88,ml/dl,mL/dL,,,,,numericitems,5,5,O2 CONTENT (other)
10284,Na (onv.ISE) (bloed),sodium - direct ion specific electrode measurement,LOINC,2947-0,Sodium [Moles/volume] in Blood,Na (onv.ISE) (bloed),490,LAB-Chem-bloed,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,527724,527724,sodium - direct ion specific electrode measurement
10285,K (onv.ISE) (bloed),potassium - direct ion specific electrode measurement,LOINC,6298-4,Potassium [Moles/volume] in Blood,K (onv.ISE) (bloed),490,LAB-Chem-bloed,,,,1,,,97,mmol/l,mmol/L,"3,5","4,5",,,numericitems,542007,542007,potassium - direct ion specific electrode measurement
10286,Hb(v.Bgs) (bloed),hemoglobin (blood gas),LOINC,59260-0,Hemoglobin [Moles/volume] in Blood],Hb(v.Bgs) (bloed),500,LAB-Hem-bloed,,,,1,,,97,mmol/l,mmol/L,"7,5",11,,,numericitems,493874,493874,hemoglobin (blood gas)
10287,Volume (verz.urine),,,,,Volume (verz.urine),499,LAB-Divers-urine,,,,1,,,6,ml,mL,,,,,numericitems,437,437,Volume (saturate urine)
10288,VOLUME (overig),,,,,VOLUME (overig),492,LAB-Divers-diversen,,,,1,,,6,ml,mL,,,,,numericitems,2,2,VOLUME (other)
10289,Urinezuur (urine),,,,,Urinezuur (urine),480,LAB-Chem-urine,,,,1,,,97,mmol/l,mmol/L,0,5,,,numericitems,39,39,Uric acid (urine)
10290,Urinezuur  (verz. urine),,,,,Urinezuur  (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,11,11,Uric acid (sat. urine)
10291,Totaal Eiwit (urine),,,,,Totaal Eiwit (urine),480,LAB-Chem-urine,,,,1,,,62,g/l,g/L,60,75,,,numericitems,821,821,Total Protein (urine)
10292,TOT.EIWIT (verz. urine),,,,,TOT.EIWIT-vur,481,LAB-Chem-verz. urine,,,,1,,,62,g/l,g/L,,,,,numericitems,282,282,TOTAL PROTEIN (sat. urine)
10293,Totaal Eiwit (overig),,,,,Totaal Eiwit (overig),479,LAB-Chem-diversen,,,,1,,,62,g/l,g/L,,,,,numericitems,47,47,Total Protein (other)
10294,Magnesium (urine),,,,,Magnesium (urine),480,LAB-Chem-urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,62,62,magnesium (urine)
10295,Magnesium  (verz. urine),,,,,Magnesium  (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,7,7,Magnesium (sat. urine)
10300,H.O.P. (urine),,,,,H.O.P. (urine),499,LAB-Divers-urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,1,1,HOP. (urine)
10301,H.O.P. (verz. urine),,,,,H.O.P.-vur,507,LAB-Divers-verz. urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,2,2,HOP. (sat. urine)
10304,Lactaat (overig),,,,,Lactaat (overig),479,LAB-Chem-diversen,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,3,3,Lactate (other)
10315,Caion(7.4) (overig),,,,,Caion(7.4) (overig),479,LAB-Chem-diversen,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,2,2,Caion(7.4) (other)
10318,Porfyrine (urine),,,,,Porfyrine (urine),480,LAB-Chem-urine,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,5,5,Porphyrin (urine)
10319,Porfyrine  (verz. urine),,,,,Porfyrine  (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,2,2,Porphyrin (sat. urine)
10321,P.B.G. (urine),,,,,P.B.G. (urine),499,LAB-Divers-urine,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,3,3,P.B.G. (urine)
10322,P.B.G.   (verz. urine ),,,,,P.B.G.   (verz. urine),507,LAB-Divers-verz. urine,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,2,2,P.B.G. (sat. urine)
10324,D-Ala (urine),,,,,D-Ala (urine),480,LAB-Chem-urine,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,3,3,D-Ala (urine)
10325,D-Ala  (verz. urine),,,,,D-Ala  (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,2,2,D-Ala (sat. urine)
10336,NATRIUM (faeces),,,,,NATRIUM (faeces),510,LAB-Chem-faeces,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,23,23,SODIUM (faeces)
10337,Kalium (faeces),,,,,Kalium (faeces),510,LAB-Chem-faeces,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,23,23,Potassium (faeces)
10346,Totaal Stikstof (urine),,,,,Totaal Stikstof (urine),480,LAB-Chem-urine,,,,1,,,62,g/l,g/L,,,,,numericitems,87,87,Total Nitrogen (urine)
10347,TOT.STIKST (verz. urine),,,,,TOT.STIKST-vur,481,LAB-Chem-verz. urine,,,,1,,,62,g/l,g/L,,,,,numericitems,84,84,TOTAL STOKES (congested urine)
10351,IG-G (verz. urine),,,,,IG-G-vur,489,LAB-Imm-verz. urine,,,,1,,,63,mg/l,mg/L,,,,,numericitems,1,1,IG-G (sat. urine)
10353,TRANSFER. (verz. urine),,,,,TRANSFER.-vur,481,LAB-Chem-verz. urine,,,,1,,,63,mg/l,mg/L,,,,,numericitems,1,1,TRANSFER. (sat. urine)
10356,THROMBO'S (overig),,,,,THROMBO'S (overig),501,LAB-Hem-diversen,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,13,13,THROMBO'S (other)
10358,MCV (overig),,,,,MCV (overig),501,LAB-Hem-diversen,,,,1,,,55,fl,fL,,,,,numericitems,1,1,MCV (other)
10363,Aldosteron (bloed),,,,,Aldosteron (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,3,3,Aldosterone (blood)
10365,Thyroxine Bindend Globuline (bloed),,,,,Thyroxine Bindend Globuline (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,1,1,Thyroxine Binding Globulin (blood)
10368,Koper (bloed),,,,,Koper (bloed),490,LAB-Chem-bloed,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,8,8,Copper (blood)
10369,Koper (urine),,,,,Koper (urine),480,LAB-Chem-urine,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,1,1,Copper (urine)
10370,KOPER (verz. urine),,,,,KOPER-vur,481,LAB-Chem-verz. urine,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,1,1,COPPER (sat. urine)
10371,IgD (bloed),,,,,IgD (bloed),485,LAB-Imm-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,1,1,IgD (blood)
10373,Gluc.Kwan. ( verz. urine),,,,,Gluc.Kwan.  (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,1,1,Gluc.Kwan. (sat. urine)
10377,Bili (Liq) (liquor),,,,,Bili (Liq) (liquor),477,LAB-Chem-liquor,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,1,1,Bili (Liq) (liqueur)
10381,Ammoniak  (urine),,,,,Ammoniak  (urine),481,LAB-Chem-verz. urine,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,1,1,Ammonia (urine)
10382,Micro-albumine (urine),,,,,Micro-albumine (urine),480,LAB-Chem-urine,,,,1,,,63,mg/l,mg/L,0,30,,,numericitems,216,216,Microalbumin (urine)
10383,MICRO-ALB. (verz. urine),,,,,MICRO-ALB.-vur,481,LAB-Chem-verz. urine,,,,1,,,63,mg/l,mg/L,,,,,numericitems,20,20,MICRO ALB. (sat. urine)
10384,Micro-albumine dialysaat (overig),,,,,Micro-albumine dialysaat (overig),479,LAB-Chem-diversen,,,,1,,,63,mg/l,mg/L,,,,,numericitems,8,8,Microalbumin dialysate (other)
10386,Homocysteine (totaal) (bloed),,,,,Homocysteine (totaal) (bloed),490,LAB-Chem-bloed,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,18,18,Homocysteine (total) (blood)
10387,Zuurstof toediening (bloed),,,,,Zuurstof toediening (bloed),491,LAB-Astr-bloed,,,,1,,,26,l/min,L/min,,,,,numericitems,8229,8229,Oxygen administration (blood)
10390,Lactaat (liquor),,,,,Lactaat (liquor),477,LAB-Chem-liquor,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,1,1,Lactate (liquor)
10391,Anti FXa (bloed),,,,,Anti FXa (bloed),500,LAB-Hem-bloed,,,,1,,,187,IE/ml,[IU]/mL,,,,,numericitems,272,272,Anti FXa (blood)
10393,D-dimeren (bloed),,,,,D-dimeren (bloed),490,LAB-Chem-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,929,929,D-dimers (blood)
10394,Cortisol saliva (speeksel),,,,,Cortisol saliva (speeksel),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,1,1,Cortisol saliva (saliva)
10401,Colloid osm. druk (bloed),,,,,Colloid osm. druk (bloed),490,LAB-Chem-bloed,,,,1,,,173,mmHg,mm[Hg],,,,,numericitems,3,3,colloid osm. pressure (blood)
10407,TroponineT (bloed),,,,,TroponineT (bloed),490,LAB-Chem-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,23805,23805,TroponinT (blood)
10408,TroponineT (overig),,,,,TroponineT (overig),479,LAB-Chem-diversen,,,,1,,,41,µg/l,ug/L,,,,,numericitems,1,1,TroponinT (other)
10409,Thrombo's citr. bloed (bloed),platelets - in citrate anticoagulated blood measurement,LOINC,26515-7,Platelets [#/volume] in Blood,Thrombo's citr. bloed (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,60,60,platelets - in citrate anticoagulated blood measurement
10410,S100 (bloed),,,,,S100 (bloed),490,LAB-Chem-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,1,1,S100 (blood)
10412,Eiwit g/L (liquor),,,,,Eiwit g/L (liquor),477,LAB-Chem-liquor,,,,1,,,62,g/l,g/L,,,,,numericitems,2168,2168,Protein g/L (liqueur)
10413,MB-Massa (bloed),,,,,MB-Massa (bloed),490,LAB-Chem-bloed,,,,1,,,41,µg/l,ug/L,0,18,,,numericitems,59014,59014,MB-Mass (blood)
10415,Vrij PSA (bloed),,,,,Vrij PSA (bloed),490,LAB-Chem-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,4,4,Free PSA (blood)
10417,Corticosteroid Binding Globulin (Cbg) (bloed),,,,,Corticosteroid Binding Globulin (Cbg) (bloed),490,LAB-Chem-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,143,143,Corticosteroid Binding Globulin (Cbg) (blood)
10421,SAQUINAVIR (divers)-LabZis2,,,,,SAQUINAVIR-div-LabZis2,696,LAB-LabZIS2_Ongebruikt,,,,1,,,63,mg/l,mg/L,,,,,numericitems,1,1,SAQUINAVIR (diverse)-LabZis2
10426,Lopinavir (bloed),,,,,Lopinavir (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,3,3,Lopinavir (blood)
10751,Cortisol in bloed,,,,,Cortisol in bloed,371,LAB CHEMIE,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,10,10,Cortisol in blood
11423,Ht (bloed),hematocrit,LOINC,20570-8,Hematocrit [Volume Fraction] of Blood,Ht (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,"0,35","0,5",,,numericitems,200516,200516,hematocrit
11424,pH (overig),,,,,pH (overig),492,LAB-Divers-diversen,,,,1,,,191,Geen,,,,,,numericitems,157,157,pH (other)
11425,O2sat (overig),,,,,O2sat (overig),492,LAB-Divers-diversen,,,,1,,,191,Geen,,,,,,numericitems,2,2,O2sat (other)
11426,TOX.ONDERZ (bloed),,,,,TOX.ONDERZ (bloed),482,LAB-Tox-bloed,,,,1,,,191,Geen,,,,,,numericitems,1,1,TOX.SURVEY (blood)
11445,Benzodiazepinen-screening (urine),,,,,Benzodiazepinen-screening (urine),505,LAB-Tox-urine,,,,1,,,191,Geen,,,,,,numericitems,1,1,Benzodiazepine Screening (Urine)
11490,ERYTHROBL. (bloed),,,,,ERYTHROBL.-blo,500,LAB-Hem-bloed,,,,1,,,313,/100 leuc,/100{WBCs},,,,,numericitems,2719,2719,ERYTHROBL. (blood)
11491,Opmerking (bloed),,,,,Opmerking (bloed),497,LAB-Divers-bloed,,,,1,,,191,Geen,,,,,,numericitems,10,10,Note (blood)
11492,S.M. (urine),,,,,S.M. (urine),499,LAB-Divers-urine,,,,1,,,191,Geen,,1005,1030,,,numericitems,7296,7296,S.M. (urine)
11493,pH (urine),,,,,pH (urine),499,LAB-Divers-urine,,,,1,,,191,Geen,,,,,,numericitems,7509,7509,pH (urine)
11494,Eo's (urine),,,,,Eo's (urine),552,LAB-Hem-urine,,,,1,,,191,Geen,,,,,,numericitems,18,18,Eos (urine)
11510,IgG-Index (liquor),,,,,IgG-Index (liquor),509,LAB-Imm-liquor,,,,1,,,191,Geen,,,,,,numericitems,39,39,IgG Index (liquor)
11511,IgM-Index (liquor),,,,,IgM-Index (liquor),509,LAB-Imm-liquor,,,,1,,,191,Geen,,,,,,numericitems,11,11,IgM Index (liquor)
11519,pH semen (semen),,,,,pH semen (semen),511,LAB-Divers-semen,,,,1,,,191,Geen,,,,,,numericitems,1,1,pH semen (semen)
11531,ADAMST13 act. (bloed),,,,,ADAMST13 act. (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,4,4,ADAMST13 act. (blood)
11539,Erythroblasten (bloed),,,,,Erythroblasten (bloed),500,LAB-Hem-bloed,,,,1,,,313,/100 leuc,/100{WBCs},,,,,numericitems,2028,2028,Erythroblasts (blood)
11541,OxyHb-Fr. (bloed),,,,,OxyHb-Fr. (bloed),491,LAB-Astr-bloed,,,,1,,,191,Geen,,,,,,numericitems,408166,408166,OxyHb-Fr. (blood)
11543,SO2 (Hb) (bloed),,,,,SO2 (Hb) (bloed),491,LAB-Astr-bloed,,,,1,,,191,Geen,,,,,,numericitems,187,187,SO2 (Hb) (blood)
11545,Ht(v.Bgs) (bloed),hematocrit,LOINC,20570-8,Hematocrit [Volume Fraction] of Blood,Ht(v.Bgs) (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,"0,35","0,5",,,numericitems,494384,494384,hematocrit
11548,pH gemeten (urine),,,,,pH gemeten (urine),499,LAB-Divers-urine,,,,1,,,191,Geen,,,,,,numericitems,311,311,pH measured (urine)
11549,pH-gemeten (verz. urine),,,,,pH-gemeten-vur,507,LAB-Divers-verz. urine,,,,1,,,191,Geen,,,,,,numericitems,3,3,pH-measured (sat. urine)
11550,pH-gemeten (overig),,,,,pH-gemeten (overig),492,LAB-Divers-diversen,,,,1,,,191,Geen,,,,,,numericitems,10,10,pH-measured (other)
11551,pH (faeces),,,,,pH (faeces),568,LAB-Divers-faeces,,,,1,,,191,Geen,,,,,,numericitems,11,11,pH (feces)
11553,Spijt t/m: (bloed),,,,,Spijt t/m: (bloed),497,LAB-Divers-bloed,,,,1,,,191,Geen,,,,,,numericitems,155,155,Regret to: (blood)
11557,Spijt t/m: (liquor),,,,,Spijt t/m: (liquor),498,LAB-Divers-liquor,,,,1,,,191,Geen,,,,,,numericitems,28,28,Regret to: (liquor)
11559,Ht (overig),,,,,Ht (overig),501,LAB-Hem-diversen,,,,1,,,191,Geen,,,,,,numericitems,11,11,Ht (other)
11578,pH (verz. urine),,,,,pH-vur,507,LAB-Divers-verz. urine,,,,1,,,191,Geen,,,,,,numericitems,2,2,pH (sat. urine)
11585,Myeloïd Totaal (beenmerg),,,,,Myeloïd Totaal (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,79,79,Myeloid Total (bone marrow)
11586,Staaf % (bloed),,,,,Staaf % (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,1905,1905,Bar % (blood)
11615,F/T PSA ratio (bloed),,,,,F/T PSA ratio (bloed),497,LAB-Divers-bloed,,,,1,,,191,Geen,,,,,,numericitems,4,4,F/T PSA ratio (blood)
11656,Ery/3uL (liquor),,,,,Ery/3uL (liquor),502,LAB-Hem-liquor,,,,1,,,196,/3 µl,{cells}/(3.ul),,,,,numericitems,3028,3028,Ery/3uL (liqueur)
11658,Leuco/3uL (liquor),,,,,Leuco/3uL (liquor),502,LAB-Hem-liquor,,,,1,,,196,/3 µl,{cells}/(3.ul),,12,,,numericitems,3110,3110,Leuco/3uL (liqueur)
11661,Ery's/uL (liquor),,,,,Ery's/uL (liquor),498,LAB-Divers-liquor,,,,1,,,197,/µl,/uL,,,,,numericitems,2385,2385,Ery's/uL (liquor)
11663,Leuco's/uL (liquor),,,,,Leuco's/uL (liquor),498,LAB-Divers-liquor,,,,1,,,197,/µl,/uL,,,,,numericitems,2416,2416,Leucos/uL (liquor)
11669,Cum.CFU/KG (divers)-LabZis2,,,,,Cum.CFU/KG-div-LabZis2,696,LAB-LabZIS2_Ongebruikt,,,,1,,,218,10^4/kg,10*4/kg,,,,,numericitems,1,1,Cum.CFU/KG (miscellaneous)-LabZis2
11670,CD34/KG (overig),,,,,CD34/KG (overig),486,LAB-Imm-diversen,,,,1,,,219,10^6/kg,10*6/kg,,,,,numericitems,8,8,CD34/KG (other)
11671,Cum.CD34/KG (overig),,,,,Cum.CD34/KG (overig),492,LAB-Divers-diversen,,,,1,,,219,10^6/kg,10*6/kg,,,,,numericitems,8,8,Cum.CD34/KG (other)
11672,Cum.T-cel/KG (overig),,,,,Cum.T-cel/KG (overig),492,LAB-Divers-diversen,,,,1,,,220,10^7/kg,10*7/kg,,,,,numericitems,7,7,Cum.T-cell/KG (other)
11673,T-cellen/KG (overig),,,,,T-cellen/KG (overig),501,LAB-Hem-diversen,,,,1,,,220,10^7/kg,10*7/kg,,,,,numericitems,9,9,T cells/KG (other)
11674,Opbrengst: (semen),,,,,Opbrengst: (semen),511,LAB-Divers-semen,,,,1,,,200,10^6,10*6,,,,,numericitems,1,1,Yield: (semen)
11675,Tot.Sperm. (semen),,,,,Tot.Sperm. (semen),511,LAB-Divers-semen,,,,1,,,200,10^6,10*6,,,,,numericitems,1,1,Tot.Sperm. (semen)
11678,Tot.WBC*10^8 (overig),,,,,Tot.WBC*10^8 (overig),501,LAB-Hem-diversen,,,,1,,,201,10^8,10*8,,,,,numericitems,7,7,Tot.WBC*10^8 (other)
11679,MCH (bloed),,,,,MCH (bloed),500,LAB-Hem-bloed,,,,1,,,165,amol,amol,1700,2000,,,numericitems,7959,7959,MCH (blood)
11681,Factor Inhibitor (bloed),,,,,Factor Inhibitor (bloed),500,LAB-Hem-bloed,,,,1,,,232,BE,[beth'U],,,,,numericitems,8,8,Factor Inhibitor (blood)
11682,Totaal Stikstof (faeces),,,,,Totaal Stikstof (faeces),568,LAB-Divers-faeces,,,,1,,,221,g/24uur,g/(24.h),,,,,numericitems,30,30,Total Nitrogen (faeces)
11684,Totaal Vet (faeces),,,,,Totaal Vet (faeces),568,LAB-Divers-faeces,,,,1,,,221,g/24uur,g/(24.h),,,,,numericitems,54,54,Total Fat (faeces)
11689,SudanBlack Perifeer (bloed),,,,,SudanBlack Perifeer (bloed),500,LAB-Hem-bloed,,,,1,,,296,%Blast +,%{positive},,,,,numericitems,8,8,SudanBlack Peripheral (Blood)
11690,CO-Hb (bloed),,,,,CO-Hb (bloed),491,LAB-Astr-bloed,,,,1,,,191,Geen,,,,,,numericitems,335485,335485,CO-Hb (blood)
