source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en
12244,3 SB-6 Verz (bloed),,,,,3 SB-6 Verz (bloed),497,LAB-Divers-bloed,,,,1,,,,,,,,,,freetextitems,48,48,3 SB-6 Verz (blood)
14219,Porfyrine typering (urine),,,,,Porfyrine typering (urine),480,LAB-Chem-urine,,,,1,,,,,,,,,,freetextitems,1,1,Porphyrin typing (urine)
14220,PORF-typ (verz. urine),,,,,PORF-typ-vur,481,LAB-Chem-verz. urine,,,,1,,,,,,,,,,freetextitems,1,1,PORF type (sat. urine)
14278,Nitriet (urine),,,,,Nitriet (urine),480,LAB-Chem-urine,,,,1,,,,,,,,,,freetextitems,9472,9472,Nitrite (urine)
14281,Leuco Kwal (urine),,,,,Leuco Kwal (urine),551,LAB-Urine-urine,,,,1,,,,,,,,,,freetextitems,9475,9475,Leuco Jellyfish (urine)
14297,Bomcalorim. (faeces),,,,,Bomcalorim. (faeces),510,LAB-Chem-faeces,,,,1,,,,,,,,,,freetextitems,24,24,Bombcalorim. (feces)
14305,EDTA-KL.1 (bloed),,,,,EDTA-KL.1 (bloed),479,LAB-Chem-diversen,,,,1,,,,,,,,,,freetextitems,160,160,EDTA-KL.1 (blood)
14307,EDTA-GR.1 (bloed),,,,,EDTA-GR.1 (bloed),479,LAB-Chem-diversen,,,,1,,,,,,,,,,freetextitems,110,110,EDTA-GR.1 (blood)
14308,EDTA-GR.2 (bloed),,,,,EDTA-GR.2 (bloed),479,LAB-Chem-diversen,,,,1,,,,,,,,,,freetextitems,42,42,EDTA-GR.2 (blood)
14310,1 STOLBUIS (bloed),,,,,1 STOLBUIS (bloed),479,LAB-Chem-diversen,,,,1,,,,,,,,,,freetextitems,1701,1701,1 coagulation tube (blood)
14311,2 STOLBZN (bloed),,,,,2 STOLBZN (bloed),479,LAB-Chem-diversen,,,,1,,,,,,,,,,freetextitems,981,981,2 STOLBZN (blood)
14312,1 HEP.BUIS (bloed),,,,,1 HEP.BUIS (bloed),479,LAB-Chem-diversen,,,,1,,,,,,,,,,freetextitems,67,67,1 HEP.TUBE (blood)
14313,2 HEP.BZN (bloed),,,,,2 HEP.BZN (bloed),479,LAB-Chem-diversen,,,,1,,,,,,,,,,freetextitems,2,2,2 HEP.BZN (blood)
14343,3 Stolbzn (bloed),,,,,3 Stolbzn (bloed),479,LAB-Chem-diversen,,,,1,,,,,,,,,,freetextitems,844,844,3 Stolbzn (blood)
14345,HCV QPCR    (bloed),,,,,HCV QPCR    (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,12,12,HCV QPCR (blood)
14360,Elec Kwal. (bloed),,,,,Elec Kwal. (bloed),490,LAB-Chem-bloed,,,,1,,,,,,,,,,freetextitems,54,54,Elec Kwal. (blood)
14371,Enterovirus RNA PCR (faeces),,,,,Enterovirus RNA PCR (faeces),540,LAB-Viro-Micro-faeces,,,,1,,,,,,,,,,freetextitems,9,9,Enterovirus RNA PCR (feces)
14372,Enterovirus RNA PCR (liquor),,,,,Enterovirus RNA PCR (liquor),539,LAB-Viro-Micro-liquor,,,,1,,,,,,,,,,freetextitems,85,85,Enterovirus RNA PCR (liquor)
14373,Enterovirus RNA PCR (keel),,,,,Enterovirus RNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,21,21,Enterovirus RNA PCR (throat)
14374,Enterovirus RNA PCR (bloed),,,,,Enterovirus RNA PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,6,6,Enterovirus RNA PCR (blood)
14375,Enterovirus RNA PCR (sputum),,,,,Enterovirus RNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,1,1,Enterovirus RNA PCR (sputum)
14376,Enterovirus RNA PCR (urine),,,,,Enterovirus RNA PCR (urine),550,LAB-Viro-Micro-urine,,,,1,,,,,,,,,,freetextitems,1,1,Enterovirus RNA PCR (urine)
14377,Enterovirus RNA PCR (overig),,,,,Enterovirus RNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,14,14,Enterovirus RNA PCR (other)
14378,resp RNA PCR (nasophar.wat),,,,,resp RNA PCR (nasophar.wat),513,LAB-Viro-Micro-nasophar.wat,,,,1,,,,,,,,,,freetextitems,28,28,or RNA PCR (nasophar.wat)
14379,resp RNA PCR (neus),,,,,resp RNA PCR (neus),543,LAB-Viro-Micro-neus,,,,1,,,,,,,,,,freetextitems,9,9,or RNA PCR (nasal)
14380,resp RNA PCR (keel),,,,,resp RNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,56,56,or RNA PCR (throat)
14381,resp RNA PCR (sputum),,,,,resp RNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,36,36,or RNA PCR (sputum)
14382,resp RNA PCR (br.-alv.lav),,,,,resp RNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,33,33,or RNA PCR (br.-alv.lav)
14383,resp RNA PCR (overig),,,,,resp RNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,48,48,or RNA PCR (other)
14385,A.fum as-ag (br.-alv.lav),,,,,A.fum as-ag (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,13,13,A.fum as-ag (br.-alv.lav)
14392,PCR RNA (faeces),,,,,PCR RNA (faeces),540,LAB-Viro-Micro-faeces,,,,1,,,,,,,,,,freetextitems,4,4,PCR RNA (feces)
14397,PCR RNA (liquor),,,,,PCR RNA (liquor),539,LAB-Viro-Micro-liquor,,,,1,,,,,,,,,,freetextitems,2,2,PCR RNA (liquor)
14398,Adenovirus DNA PCR (sputum),,,,,Adenovirus DNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,35,35,Adenovirus DNA PCR (sputum)
14400,Adenovirus DNA PCR (faeces),,,,,Adenovirus DNA PCR (faeces),540,LAB-Viro-Micro-faeces,,,,1,,,,,,,,,,freetextitems,4,4,Adenovirus DNA PCR (feces)
14401,Adenovirus DNA PCR (keel),,,,,Adenovirus DNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,100,100,Adenovirus DNA PCR (throat)
14402,Adenovirus DNA PCR (br.-alv.lav),,,,,Adenovirus DNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,79,79,Adenovirus DNA PCR (br.-alv.lav)
14403,Adenovirus DNA PCR (nasophar.wat),,,,,Adenovirus DNA PCR (nasophar.wat),513,LAB-Viro-Micro-nasophar.wat,,,,1,,,,,,,,,,freetextitems,52,52,Adenovirus DNA PCR (nasophar.wat)
14404,Adenovirus DNA PCR (overig),,,,,Adenovirus DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,38,38,Adenovirus DNA PCR (other)
14405,JC virus DNA PCR (liquor),,,,,JC virus DNA PCR (liquor),539,LAB-Viro-Micro-liquor,,,,1,,,,,,,,,,freetextitems,9,9,JC virus DNA PCR (liquor)
14406,JC virus DNA PCR (overig),,,,,JC virus DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,1,1,JC virus DNA PCR (other)
14407,JC virus DNA PCR (bloed),,,,,JC virus DNA PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,2,2,JC virus DNA PCR (blood)
14414,HIV imm.blot (bloed),,,,,HIV imm.blot (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,3,3,HIV imm.blot (blood)
14416,Chlamydia trachomatis DNA PCR (anus),,,,,Chlamydia trachomatis DNA PCR (anus),544,LAB-Viro-Micro-anus,,,,1,,,,,,,,,,freetextitems,1,1,Chlamydia trachomatis DNA PCR (anus)
14549,Influenza A RNA PCR (sputum),,,,,Influenza A RNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,66,66,Influenza A RNA PCR (sputum)
14551,Influenza A RNA PCR (keel),,,,,Influenza A RNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,137,137,Influenza A RNA PCR (throat)
14552,Influenza A RNA PCR (nasophar.wat),,,,,Influenza A RNA PCR (nasophar.wat),513,LAB-Viro-Micro-nasophar.wat,,,,1,,,,,,,,,,freetextitems,94,94,Influenza A RNA PCR (nasophar.wat)
14553,Influenza A RNA PCR (br.-alv.lav),,,,,Influenza A RNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,170,170,Influenza A RNA PCR (br.-alv.lav)
14554,Influenza A RNA PCR (neus),,,,,Influenza A RNA PCR (neus),543,LAB-Viro-Micro-neus,,,,1,,,,,,,,,,freetextitems,1,1,Influenza A RNA PCR (nasal)
14555,Influenza A RNA PCR (overig),,,,,Influenza A RNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,12,12,Influenza A RNA PCR (other)
14556,Influenza B RNA PCR (sputum),,,,,Influenza B RNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,65,65,Influenza B RNA PCR (sputum)
14557,Influenza B RNA PCR (keel),,,,,Influenza B RNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,137,137,Influenza B RNA PCR (throat)
14558,Influenza B RNA PCR (nasophar.wat),,,,,Influenza B RNA PCR (nasophar.wat),513,LAB-Viro-Micro-nasophar.wat,,,,1,,,,,,,,,,freetextitems,93,93,Influenza B RNA PCR (nasophar.wat)
14559,Influenza B RNA PCR (br.-alv.lav),,,,,Influenza B RNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,169,169,Influenza B RNA PCR (br.-alv.lav)
14560,Influenza B RNA PCR (neus),,,,,Influenza B RNA PCR (neus),543,LAB-Viro-Micro-neus,,,,1,,,,,,,,,,freetextitems,1,1,Influenza B RNA PCR (nasal)
14561,Influenza B RNA PCR (overig),,,,,Influenza B RNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,12,12,Influenza B RNA PCR (other)
14683,BLOEDGROEP (bloed),,,,,BLOEDGROEP-blo,500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,2181,2181,BLOOD GROUP (blood)
14684,BLGR. 2e X (bloed),,,,,BLGR. 2e X-blo,500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,133,133,BLGR. 2nd X (blood)
14685,BLOEDGR.3e (bloed),,,,,BLOEDGR.3e-blo,500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,2,2,BLOOD GR.3rd (blood)
15367,Chlamydia trachomatis DNA PCR (cervix),,,,,Chlamydia trachomatis DNA PCR (cervix),545,LAB-Viro-Micro-cervix,,,,1,,,,,,,,,,freetextitems,5,5,Chlamydia trachomatis DNA PCR (cervix)
15368,Chlamydia trachomatis DNA PCR (urine),,,,,Chlamydia trachomatis DNA PCR (urine),550,LAB-Viro-Micro-urine,,,,1,,,,,,,,,,freetextitems,3,3,Chlamydia trachomatis DNA PCR (urine)
15374,Tropheryma whipplei DNA PCR (liquor),,,,,Tropheryma whipplei DNA PCR (liquor),539,LAB-Viro-Micro-liquor,,,,1,,,,,,,,,,freetextitems,5,5,Tropheryma whipplei DNA PCR (liquor)
15375,Tropheryma whipplei DNA PCR (biopt),,,,,Tropheryma whipplei DNA PCR (biopt),555,LAB-Viro-Micro-biopt,,,,1,,,,,,,,,,freetextitems,11,11,Tropheryma whipplei DNA PCR (biopsy)
15376,Trophetyma whipplei DNA PCR (bloed),,,,,Trophetyma whipplei DNA PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,4,4,Trophetyma whipplei DNA PCR (blood)
15377,Tropheryma whipplei DNA PCR (overig),,,,,Tropheryma whipplei DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,3,3,Tropheryma whipplei DNA PCR (other)
15382,M. tuberculosis DNA PCR (sputum),,,,,M. tuberculosis DNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,158,158,M. tuberculosis DNA PCR (sputum)
15383,M. tuberculosis DNA PCR (pleurapunct.),,,,,M. tuberculosis DNA PCR (pleurapunct.),526,LAB-Viro-Micro-pleurapunct.,,,,1,,,,,,,,,,freetextitems,62,62,M. tuberculosis DNA PCR (pleural puncture)
15384,M. tuberculosis DNA PCR (biopt),,,,,M. tuberculosis DNA PCR (biopt),555,LAB-Viro-Micro-biopt,,,,1,,,,,,,,,,freetextitems,76,76,M. tuberculosis DNA PCR (biopsy)
15385,M. tuberculosis DNA PCR (pus),,,,,M. tuberculosis DNA PCR (pus),553,LAB-Viro-Micro-pus,,,,1,,,,,,,,,,freetextitems,39,39,M. tuberculosis DNA PCR (pus)
15386,M. tuberculosis DNA PCR (beenmerg),,,,,M. tuberculosis DNA PCR (beenmerg),558,LAB-Viro-Micro-beenmerg,,,,1,,,,,,,,,,freetextitems,9,9,M. tuberculosis DNA PCR (bone marrow)
15387,M. tuberculosis DNA PCR (bloed),,,,,M. tuberculosis DNA PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,21,21,M. tuberculosis DNA PCR (blood)
15388,M. tuberculosis DNA PCR (overig),,,,,M. tuberculosis DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,32,32,M. tuberculosis DNA PCR (other)
15389,M. tuberculosis DNA PCR (br.-alv.lav),,,,,M. tuberculosis DNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,197,197,M. tuberculosis DNA PCR (br.-alv.lav)
15390,M. tuberculosis DNA PCR (liquor),,,,,M. tuberculosis DNA PCR (liquor),539,LAB-Viro-Micro-liquor,,,,1,,,,,,,,,,freetextitems,25,25,M. tuberculosis DNA PCR (liquor)
15391,M. tuberculosis DNA PCR (maaginhoud),,,,,M. tuberculosis DNA PCR (maaginhoud),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,4,4,M. tuberculosis DNA PCR (stomach contents)
15392,M. genus DNA PCR (sputum),,,,,M. genus DNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,34,34,M. genus DNA PCR (sputum)
15393,M. genus DNA PCR (br.-alv.lav),,,,,M. genus DNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,109,109,M. genus DNA PCR (br.-alv.lav)
15394,M. genus DNA PCR (liquor),,,,,M. genus DNA PCR (liquor),539,LAB-Viro-Micro-liquor,,,,1,,,,,,,,,,freetextitems,12,12,M. genus DNA PCR (liquor)
15396,M. genus DNA PCR (pleurapunct.),,,,,M. genus DNA PCR (pleurapunct.),526,LAB-Viro-Micro-pleurapunct.,,,,1,,,,,,,,,,freetextitems,12,12,M. genus DNA PCR (pleurapunct.)
15397,M. genus DNA PCR (biopt),,,,,M. genus DNA PCR (biopt),555,LAB-Viro-Micro-biopt,,,,1,,,,,,,,,,freetextitems,37,37,M. genus DNA PCR (biopsy)
15398,M. genus DNA PCR (pus),,,,,M. genus DNA PCR (pus),553,LAB-Viro-Micro-pus,,,,1,,,,,,,,,,freetextitems,21,21,M. genus DNA PCR (pus)
15399,M. genus DNA PCR (beenmerg),,,,,M. genus DNA PCR (beenmerg),558,LAB-Viro-Micro-beenmerg,,,,1,,,,,,,,,,freetextitems,3,3,M. genus DNA PCR (bone marrow)
15400,M. genus DNA PCR (bloed),,,,,M. genus DNA PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,6,6,M. genus DNA PCR (blood)
15401,M. genus DNA PCR (overig),,,,,M. genus DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,3,3,M. genus DNA PCR (other)
15403,MRSA DNA PCR (overig),,,,,MRSA DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,82,82,MRSA DNA PCR (other)
15405,Eubacteriele DNA PCR (liquor),,,,,Eubacteriele DNA PCR (liquor),539,LAB-Viro-Micro-liquor,,,,1,,,,,,,,,,freetextitems,3,3,Eubacterial DNA PCR (liquor)
15408,Eubacteriele DNA PCR (overig),,,,,Eubacteriele DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,3,3,Eubacterial DNA PCR (other)
15409,Adenovirus DNA PCR (bloed),,,,,Adenovirus DNA PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,3,3,Adenovirus DNA PCR (blood)
15410,Coxiella burnetii DNA PCR (sputum),,,,,Coxiella burnetii DNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,1,1,Coxiella burnetii DNA PCR (sputum)
15412,Coxiella burnetii DNA PCR (nasophar.wat),,,,,Coxiella burnetii DNA PCR (nasophar.wat),513,LAB-Viro-Micro-nasophar.wat,,,,1,,,,,,,,,,freetextitems,5,5,Coxiella burnetii DNA PCR (nasophar.wat)
15413,Coxiella burnetii DNA PCR (br.-alv.lav),,,,,Coxiella burnetii DNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,4,4,Coxiella burnetii DNA PCR (br.-alv.lav)
15415,Coxiella burnetii DNA PCR (overig),,,,,Coxiella burnetii DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,5,5,Coxiella burnetii DNA PCR (other)
15417,Neisseriae gonorrhoeae DNA PCR (cervix),,,,,Neisseriae gonorrhoeae DNA PCR (cervix),545,LAB-Viro-Micro-cervix,,,,1,,,,,,,,,,freetextitems,2,2,Neisseriae gonorrhoeae DNA PCR (cervix)
15418,Neisseriae gonorrhoeae DNA PCR (urine),,,,,Neisseriae gonorrhoeae DNA PCR (urine),550,LAB-Viro-Micro-urine,,,,1,,,,,,,,,,freetextitems,3,3,Neisseriae gonorrhoeae DNA PCR (urine)
15421,Legionella pneumophila DNA PCR (sputum),,,,,Legionella pneumophila DNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,58,58,Legionella pneumophila DNA PCR (sputum)
15422,Legionella pneumophila DNA PCR (br.-alv.lav),,,,,Legionella pneumophila DNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,70,70,Legionella pneumophila DNA PCR (br.-alv.lav)
15423,Legionella pneumophila DNA PCR (nasophar.wat),,,,,Legionella pneumophila DNA PCR (nasophar.wat),513,LAB-Viro-Micro-nasophar.wat,,,,1,,,,,,,,,,freetextitems,47,47,Legionella pneumophila DNA PCR (nasophar.wat)
15425,Legionella pneumophila DNA PCR (overig),,,,,Legionella pneumophila DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,11,11,Legionella pneumophila DNA PCR (other)
15428,Chlamydia  psittaci DNA PCR (sputum),,,,,Chlamydia  psittaci DNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,26,26,Chlamydia psittaci DNA PCR (sputum)
15429,Chlamydia psittaci DNA PCR (keel),,,,,Chlamydia psittaci DNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,32,32,Chlamydia psittaci DNA PCR (throat)
15430,Chlamydia psittaci DNA PCR (nasophar.wat),,,,,Chlamydia psittaci DNA PCR (nasophar.wat),513,LAB-Viro-Micro-nasophar.wat,,,,1,,,,,,,,,,freetextitems,22,22,Chlamydia psittaci DNA PCR (nasophar.wat)
15431,Chlamydia psittaci DNA PCR (br.-alv.lav),,,,,Chlamydia psittaci DNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,35,35,Chlamydia psittaci DNA PCR (br.-alv.lav)
15433,Chlamydia psittaci DNA PCR (overig),,,,,Chlamydia psittaci DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,7,7,Chlamydia psittaci DNA PCR (other)
15434,Staphylococcus aureus DNA PCR (keel),,,,,Staphylococcus aureus DNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,1,1,Staphylococcus aureus DNA PCR (throat)
15435,Staphylococcus aureus DNA PCR (neus),,,,,Staphylococcus aureus DNA PCR (neus),543,LAB-Viro-Micro-neus,,,,1,,,,,,,,,,freetextitems,553,553,Staphylococcus aureus DNA PCR (nose)
15438,Staphylococcus aureus DNA PCR (pus),,,,,Staphylococcus aureus DNA PCR (pus),553,LAB-Viro-Micro-pus,,,,1,,,,,,,,,,freetextitems,1,1,Staphylococcus aureus DNA PCR (pus)
15439,Staphylococcus aureus DNA PCR (overig),,,,,Staphylococcus aureus DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,1,1,Staphylococcus aureus DNA PCR (other)
15446,RSV RNA PCR (sputum),,,,,RSV RNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,65,65,RSV RNA PCR (sputum)
15447,RSV RNA PCR (keel),,,,,RSV RNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,136,136,RSV RNA PCR (throat)
15448,RSV RNA PCR (nasophar.wat),,,,,RSV RNA PCR (nasophar.wat),513,LAB-Viro-Micro-nasophar.wat,,,,1,,,,,,,,,,freetextitems,92,92,RSV RNA PCR (nasophar.wat)
15449,RSV RNA PCR (br.-alv.lav),,,,,RSV RNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,169,169,RSV RNA PCR (br.-alv.lav)
15450,RSV RNA PCR (neus),,,,,RSV RNA PCR (neus),543,LAB-Viro-Micro-neus,,,,1,,,,,,,,,,freetextitems,1,1,RSV RNA PCR (nasal)
15451,RSV RNA PCR (overig),,,,,RSV RNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,12,12,RSV RNA PCR (other)
15452,hMPV RNA PCR (sputum),,,,,hMPV RNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,65,65,hMPV RNA PCR (sputum)
15453,hMPV RNA PCR (keel),,,,,hMPV RNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,136,136,hMPV RNA PCR (throat)
15454,hMPV RNA PCR (nasophar.wat),,,,,hMPV RNA PCR (nasophar.wat),513,LAB-Viro-Micro-nasophar.wat,,,,1,,,,,,,,,,freetextitems,94,94,hMPV RNA PCR (nasophar.wat)
15455,hMPV RNA PCR (br.-alv.lav),,,,,hMPV RNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,169,169,hMPV RNA PCR (br.-alv.lav)
15456,hMPV RNA PCR (neus),,,,,hMPV RNA PCR (neus),543,LAB-Viro-Micro-neus,,,,1,,,,,,,,,,freetextitems,1,1,hMPV RNA PCR (nasal)
15457,hMPV RNA PCR (overig),,,,,hMPV RNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,12,12,hMPV RNA PCR (other)
15462,M. genus DNA PCR (paraf. coupe),,,,,M. genus DNA PCR (paraf. coupe),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,2,2,M. genus DNA PCR (initial section)
15466,HSV type 1 DNA PCR (keel),,,,,HSV type 1 DNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,7,7,HSV type 1 DNA PCR (throat)
15468,HSV type 2 DNA PCR (keel),,,,,HSV type 2 DNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,7,7,HSV type 2 DNA PCR (throat)
15471,Bartonella henselae DNA PCR (bloed),,,,,Bartonella henselae DNA PCR (bloed),537,LAB-Viro-Micro-edta-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Bartonella henselae DNA PCR (blood)
15472,Chlamydia trachomatis DNA PCR (keel),,,,,Chlamydia trachomatis DNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,1,1,Chlamydia trachomatis DNA PCR (throat)
15476,MRSA DNA PCR (neus),,,,,MRSA DNA PCR (neus),543,LAB-Viro-Micro-neus,,,,1,,,,,,,,,,freetextitems,178,178,MRSA DNA PCR (nasal)
15477,MRSA DNA PCR (keel),,,,,MRSA DNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,177,177,MRSA DNA PCR (throat)
15478,MRSA DNA PCR (anus),,,,,MRSA DNA PCR (anus),544,LAB-Viro-Micro-anus,,,,1,,,,,,,,,,freetextitems,180,180,MRSA DNA PCR (anus)
15479,HCV antistoffen blot (bloed),,,,,HCV antistoffen blot (bloed),495,LAB-Viro-Micro-serum,,,,1,,,,,,,,,,freetextitems,5,5,HCV antibody blot (blood)
15480,M. tuberculosis DNA PCR (paraf. coupe),,,,,M. tuberculosis DNA PCR (paraf. coupe),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,6,6,M. tuberculosis DNA PCR (initial section)
15503,M. avium DNA PCR (sputum),,,,,M. avium DNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,3,3,M. avium DNA PCR (sputum)
15504,M. avium DNA PCR (br.-alv.lav),,,,,M. avium DNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,3,3,M. avium DNA PCR (br.-alv.lav)
15510,M. avium DNA PCR (beenmerg),,,,,M. avium DNA PCR (beenmerg),558,LAB-Viro-Micro-beenmerg,,,,1,,,,,,,,,,freetextitems,2,2,M. avium DNA PCR (bone marrow)
15516,Sequentie analyse (biopt),,,,,Sequentie analyse (biopt),555,LAB-Viro-Micro-biopt,,,,1,,,,,,,,,,freetextitems,1,1,Sequence analysis (biopsy)
15532,HCV genotypering (bloed),,,,,HCV genotypering (bloed),537,LAB-Viro-Micro-edta-bloed,,,,1,,,,,,,,,,freetextitems,1,1,HCV genotyping (blood)
15537,HSV type 1 DNA PCR (br.-alv.lav),,,,,HSV type 1 DNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,74,74,HSV type 1 DNA PCR (br.-alv.lav)
15538,HSV type 2 DNA PCR (br.-alv.lav),,,,,HSV type 2 DNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,73,73,HSV type 2 DNA PCR (br.-alv.lav)
15540,M. tuberculosis DNA PCR (urine),,,,,M. tuberculosis DNA PCR (urine),550,LAB-Viro-Micro-urine,,,,1,,,,,,,,,,freetextitems,13,13,M. tuberculosis DNA PCR (urine)
15550,PCR DNA (overig),,,,,PCR DNA (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,1,1,PCR DNA (other)
